Tissues	Types	Chr	BEG	END	Density
HLvsGR	shared	Chr01	328680000	328720000	0.571399925128815
HLvsGR	shared	Chr01	328800000	328840000	1.04700052420926
HLvsGR	shared	Chr01	32880000	32920000	5.48344217107312
HLvsGR	shared	Chr01	329120000	329160000	0.812680716218394
HLvsGR	shared	Chr01	329240000	329280000	3.81607987345247
HLvsGR	shared	Chr01	330760000	330800000	2.70406485624574
HLvsGR	shared	Chr01	33120000	33160000	1.46281114142256
HLvsGR	shared	Chr01	331640000	331680000	1.13320876924933
HLvsGR	shared	Chr01	331760000	331800000	2.01024777258626
HLvsGR	shared	Chr01	34680000	34720000	8.44825626836284
HLvsGR	shared	Chr01	38480000	38520000	0.791041341790379
HLvsGR	shared	Chr01	4040000	4080000	0.606958213002661
HLvsGR	shared	Chr01	4080000	4120000	1.015903599949
HLvsGR	shared	Chr01	44520000	44560000	0.836017143115726
HLvsGR	shared	Chr01	44760000	44800000	6.00084128995077
HLvsGR	shared	Chr01	44880000	44920000	1.20103195192986
HLvsGR	shared	Chr01	47320000	47360000	2.08714416220359
HLvsGR	shared	Chr01	48040000	48080000	2.13048833618434
HLvsGR	shared	Chr01	54680000	54720000	4.48130810862055
HLvsGR	shared	Chr01	56160000	56200000	5.17713814790104
HLvsGR	shared	Chr01	57920000	57960000	0.617108258367846
HLvsGR	shared	Chr01	57960000	58000000	4.6762119637393
HLvsGR	shared	Chr01	58440000	58480000	2.74546902345436
HLvsGR	shared	Chr01	59560000	59600000	3.03646664003348
HLvsGR	shared	Chr01	61400000	61440000	2.7944576957536
HLvsGR	shared	Chr01	61640000	61680000	4.06879848772429
HLvsGR	shared	Chr01	6280000	6320000	2.64880187525082
HLvsGR	shared	Chr01	64000000	64040000	2.45211444494324
HLvsGR	shared	Chr01	6400000	6440000	3.85354707396249
HLvsGR	shared	Chr01	64400000	64440000	3.61566764162086
HLvsGR	shared	Chr01	64440000	64480000	4.71534729968751
HLvsGR	shared	Chr01	65240000	65280000	2.80563206634613
HLvsGR	shared	Chr01	66320000	66360000	2.36748347422701
HLvsGR	shared	Chr01	67600000	67640000	1.20333801700342
HLvsGR	shared	Chr01	67920000	67960000	4.32952543969879
HLvsGR	shared	Chr01	71440000	71480000	0.97904115766322
HLvsGR	shared	Chr01	71600000	71640000	3.90245821877672
HLvsGR	shared	Chr01	7680000	7720000	1.60926177705621
HLvsGR	shared	Chr01	7720000	7760000	8.41815430452329
HLvsGR	shared	Chr01	81640000	81680000	7.52244016609745
HLvsGR	shared	Chr01	81680000	81720000	1.40486692189648
HLvsGR	shared	Chr01	81960000	82000000	3.98588334507627
HLvsGR	shared	Chr01	83320000	83360000	0.686672811672228
HLvsGR	shared	Chr01	8360000	8400000	3.73580579053611
HLvsGR	shared	Chr01	83760000	83800000	0.767001239349375
HLvsGR	shared	Chr01	84000000	84040000	2.11814147495178
HLvsGR	shared	Chr01	9000000	9040000	4.0810741502615
HLvsGR	shared	Chr01	98520000	98560000	3.57054069262717
HLvsGR	shared	Chr02	100160000	100200000	2.94449065157457
HLvsGR	shared	Chr02	103080000	103120000	7.1647992859082
HLvsGR	shared	Chr02	104640000	104680000	6.08673606125999
HLvsGR	shared	Chr02	106240000	106280000	5.61415236558382
HLvsGR	shared	Chr02	106520000	106560000	3.43991765439779
HLvsGR	shared	Chr02	107680000	107720000	1.46024160372284
HLvsGR	shared	Chr02	107800000	107840000	1.25823095866653
HLvsGR	shared	Chr02	112800000	112840000	3.34569638387072
HLvsGR	shared	Chr02	112840000	112880000	3.63850484903343
HLvsGR	shared	Chr02	113120000	113160000	0.874477000537795
HLvsGR	shared	Chr02	114600000	114640000	3.45460314606798
HLvsGR	shared	Chr02	11480000	11520000	0.92023641744679
HLvsGR	shared	Chr02	11520000	11560000	2.08308281283587
HLvsGR	shared	Chr02	116880000	116920000	4.60907896864985
HLvsGR	shared	Chr02	117080000	117120000	5.41109568356727
HLvsGR	shared	Chr02	118560000	118600000	1.10733122146638
HLvsGR	shared	Chr02	122040000	122080000	2.74077677883421
HLvsGR	shared	Chr02	122800000	122840000	1.5543446946142
HLvsGR	shared	Chr02	12360000	12400000	2.0082721892873
HLvsGR	shared	Chr02	124080000	124120000	1.06532435816644
HLvsGR	shared	Chr02	124320000	124360000	0.980988386256986
HLvsGR	shared	Chr02	125960000	126000000	0.935569759079785
HLvsGR	shared	Chr02	126040000	126080000	1.1257044980764
HLvsGR	shared	Chr02	127960000	128000000	0.701740635450814
HLvsGR	shared	Chr02	130520000	130560000	1.46784545646891
HLvsGR	shared	Chr02	135320000	135360000	3.88251221422744
HLvsGR	shared	Chr02	136080000	136120000	4.53058303482231
HLvsGR	shared	Chr02	137960000	138000000	0.935615828020538
HLvsGR	shared	Chr02	139200000	139240000	2.63119165958993
HLvsGR	shared	Chr02	140640000	140680000	0.870166942714067
HLvsGR	shared	Chr02	140680000	140720000	1.94627630161181
HLvsGR	shared	Chr02	140920000	140960000	3.06885054475073
HLvsGR	shared	Chr02	141360000	141400000	2.61678210529393
HLvsGR	shared	Chr02	141720000	141760000	6.45568049660147
HLvsGR	shared	Chr02	141760000	141800000	5.79464058113757
HLvsGR	shared	Chr02	141800000	141840000	3.81485681826131
HLvsGR	shared	Chr02	143640000	143680000	5.18530837825135
HLvsGR	shared	Chr02	143960000	144000000	4.29325794455456
HLvsGR	shared	Chr02	144120000	144160000	2.02876231980674
HLvsGR	shared	Chr02	145240000	145280000	1.73315414879362
HLvsGR	shared	Chr02	145360000	145400000	0.808482411570687
HLvsGR	shared	Chr02	148080000	148120000	0.555170936242751
HLvsGR	shared	Chr02	148160000	148200000	1.51757784247979
HLvsGR	shared	Chr02	151040000	151080000	2.08815242929639
HLvsGR	shared	Chr02	151120000	151160000	0.830856750129843
HLvsGR	shared	Chr02	152720000	152760000	1.86720953977733
HLvsGR	shared	Chr02	152800000	152840000	0.918741233910731
HLvsGR	shared	Chr02	153840000	153880000	3.41114803401872
HLvsGR	shared	Chr02	153920000	153960000	1.94002797527376
HLvsGR	shared	Chr02	156320000	156360000	2.24138271629263
HLvsGR	shared	Chr02	156480000	156520000	0.56850081960201
HLvsGR	shared	Chr02	156560000	156600000	3.5957339596971
HLvsGR	shared	Chr02	157120000	157160000	0.593724731875288
HLvsGR	shared	Chr02	157240000	157280000	1.6947965971819
HLvsGR	shared	Chr02	159120000	159160000	1.1147414296751
HLvsGR	shared	Chr02	160840000	160880000	1.82443746986516
HLvsGR	shared	Chr02	160960000	161000000	2.89089207479293
HLvsGR	shared	Chr02	161080000	161120000	3.24925968724698
HLvsGR	shared	Chr02	161880000	161920000	4.56124926782689
HLvsGR	shared	Chr02	161960000	162000000	0.903331836685905
HLvsGR	shared	Chr02	162720000	162760000	1.12283605528091
HLvsGR	shared	Chr02	164400000	164440000	2.57720091368099
HLvsGR	shared	Chr02	164440000	164480000	0.661704346963389
HLvsGR	shared	Chr02	164520000	164560000	0.719490536465472
HLvsGR	shared	Chr02	164560000	164600000	0.978872402718578
HLvsGR	shared	Chr02	164600000	164640000	0.821456120996952
HLvsGR	shared	Chr02	165040000	165080000	6.22572376026262
HLvsGR	shared	Chr02	165120000	165160000	1.61635792051032
HLvsGR	shared	Chr02	166960000	167000000	0.634741172919425
HLvsGR	shared	Chr02	167000000	167040000	1.05510984639581
HLvsGR	shared	Chr02	167040000	167080000	1.09809584597321
HLvsGR	shared	Chr02	167440000	167480000	1.55923804633284
HLvsGR	shared	Chr02	168640000	168680000	0.845777140976278
HLvsGR	shared	Chr02	168680000	168720000	2.53573618657546
HLvsGR	shared	Chr02	168800000	168840000	4.2541215856813
HLvsGR	shared	Chr02	170640000	170680000	1.58747663103031
HLvsGR	shared	Chr02	171440000	171480000	3.18865011518763
HLvsGR	shared	Chr02	171520000	171560000	1.57264351799351
HLvsGR	shared	Chr02	171880000	171920000	0.790559922883831
HLvsGR	shared	Chr02	172200000	172240000	1.2323767684972
HLvsGR	shared	Chr02	173640000	173680000	1.67614261320369
HLvsGR	shared	Chr02	174240000	174280000	1.2871112858282
HLvsGR	shared	Chr02	19120000	19160000	1.88113511247287
HLvsGR	shared	Chr02	34280000	34320000	0.938840341466293
HLvsGR	shared	Chr02	3440000	3480000	1.32672656035253
HLvsGR	shared	Chr02	34440000	34480000	1.26988444268197
HLvsGR	shared	Chr02	3760000	3800000	0.828605824558847
HLvsGR	shared	Chr02	40760000	40800000	2.22659449771649
HLvsGR	shared	Chr02	43600000	43640000	2.24566417345551
HLvsGR	shared	Chr02	4760000	4800000	4.11773773678914
HLvsGR	shared	Chr02	47760000	47800000	6.33029320374278
HLvsGR	shared	Chr02	4880000	4920000	4.54195811035746
HLvsGR	shared	Chr02	51920000	51960000	2.441453551688
HLvsGR	shared	Chr02	60720000	60760000	1.9799628921686
HLvsGR	shared	Chr02	60760000	60800000	1.43970018958764
HLvsGR	shared	Chr02	61160000	61200000	3.56604514654329
HLvsGR	shared	Chr02	61400000	61440000	2.31657618893937
HLvsGR	shared	Chr02	6280000	6320000	11.9524218675749
HLvsGR	shared	Chr02	6400000	6440000	2.12257010902983
HLvsGR	shared	Chr02	72440000	72480000	1.66849703233712
HLvsGR	shared	Chr02	72960000	73000000	2.15718057708265
HLvsGR	shared	Chr02	76560000	76600000	1.52349680657397
HLvsGR	shared	Chr02	8320000	8360000	2.14377768892154
HLvsGR	shared	Chr02	8360000	8400000	0.785586380638113
HLvsGR	shared	Chr02	86200000	86240000	3.57498098997095
HLvsGR	shared	Chr02	86240000	86280000	8.56596964151126
HLvsGR	shared	Chr02	87640000	87680000	4.06564437892874
HLvsGR	shared	Chr02	87680000	87720000	2.67111629173663
HLvsGR	shared	Chr02	90440000	90480000	5.24029210148694
HLvsGR	shared	Chr02	90560000	90600000	1.93476512527736
HLvsGR	shared	Chr02	93840000	93880000	2.96410999993387
HLvsGR	shared	Chr02	94800000	94840000	1.69422719019068
HLvsGR	shared	Chr02	97040000	97080000	4.68421340220658
HLvsGR	shared	Chr02	99920000	99960000	1.10356787534114
HLvsGR	shared	Chr03	106880000	106920000	2.44213889940909
HLvsGR	shared	Chr03	107560000	107600000	1.38898957818052
HLvsGR	shared	Chr03	108520000	108560000	1.96178363629067
HLvsGR	shared	Chr03	108800000	108840000	2.4633548878759
HLvsGR	shared	Chr03	114240000	114280000	1.3669536479195
HLvsGR	shared	Chr03	121880000	121920000	3.15942202182524
HLvsGR	shared	Chr03	122120000	122160000	2.07134518806539
HLvsGR	shared	Chr03	122480000	122520000	5.63862648252042
HLvsGR	shared	Chr03	125880000	125920000	0.803739309321397
HLvsGR	shared	Chr03	132760000	132800000	0.991473533575329
HLvsGR	shared	Chr03	135160000	135200000	0.706523718960339
HLvsGR	shared	Chr03	137040000	137080000	1.55619435765433
HLvsGR	shared	Chr03	140360000	140400000	0.841234560152391
HLvsGR	shared	Chr03	142880000	142920000	1.4493451189917
HLvsGR	shared	Chr03	162600000	162640000	1.39501908187968
HLvsGR	shared	Chr03	162800000	162840000	5.72232428848467
HLvsGR	shared	Chr03	167920000	167960000	1.15806818725467
HLvsGR	shared	Chr03	170760000	170800000	1.14976506265715
HLvsGR	shared	Chr03	17120000	17160000	1.71591849739113
HLvsGR	shared	Chr03	171440000	171480000	1.78549298968078
HLvsGR	shared	Chr03	1720000	1760000	0.543238535918984
HLvsGR	shared	Chr03	172280000	172320000	0.610352799995874
HLvsGR	shared	Chr03	17240000	17280000	9.43508454030539
HLvsGR	shared	Chr03	1760000	1800000	2.46112520069076
HLvsGR	shared	Chr03	177840000	177880000	1.38767369060902
HLvsGR	shared	Chr03	182000000	182040000	1.07511565273714
HLvsGR	shared	Chr03	182520000	182560000	0.850741914868459
HLvsGR	shared	Chr03	18320000	18360000	2.16974647999758
HLvsGR	shared	Chr03	18400000	18440000	1.84864970979351
HLvsGR	shared	Chr03	1840000	1880000	0.920778257526521
HLvsGR	shared	Chr03	185200000	185240000	0.911198082168256
HLvsGR	shared	Chr03	19240000	19280000	0.536492526934921
HLvsGR	shared	Chr03	19360000	19400000	2.48756466197919
HLvsGR	shared	Chr03	19440000	19480000	1.51931114469798
HLvsGR	shared	Chr03	19560000	19600000	2.06873015774369
HLvsGR	shared	Chr03	197920000	197960000	0.968229946781797
HLvsGR	shared	Chr03	198120000	198160000	1.38882617870849
HLvsGR	shared	Chr03	199040000	199080000	0.784680450916353
HLvsGR	shared	Chr03	199400000	199440000	1.29957481914116
HLvsGR	shared	Chr03	20280000	20320000	0.675989840020617
HLvsGR	shared	Chr03	20400000	20440000	2.40009758172772
HLvsGR	shared	Chr03	214240000	214280000	1.49100651057308
HLvsGR	shared	Chr03	214400000	214440000	2.08928374362827
HLvsGR	shared	Chr03	215240000	215280000	2.91002745470319
HLvsGR	shared	Chr03	21840000	21880000	5.04400669800853
HLvsGR	shared	Chr03	220160000	220200000	7.74164271095941
HLvsGR	shared	Chr03	221440000	221480000	0.802149089104911
HLvsGR	shared	Chr03	221840000	221880000	0.820867668914987
HLvsGR	shared	Chr03	223440000	223480000	0.906637316566551
HLvsGR	shared	Chr03	223560000	223600000	0.964043681864319
HLvsGR	shared	Chr03	229200000	229240000	1.09818020910299
HLvsGR	shared	Chr03	229240000	229280000	0.747506443996929
HLvsGR	shared	Chr03	22960000	23000000	1.46782867479637
HLvsGR	shared	Chr03	23080000	23120000	10.0212314316414
HLvsGR	shared	Chr03	232640000	232680000	1.69140487960032
HLvsGR	shared	Chr03	234320000	234360000	2.68050608929268
HLvsGR	shared	Chr03	235440000	235480000	0.539679947508155
HLvsGR	shared	Chr03	239680000	239720000	11.923229664814
HLvsGR	shared	Chr03	239800000	239840000	13.2133376579298
HLvsGR	shared	Chr03	245040000	245080000	6.75433499922821
HLvsGR	shared	Chr03	245480000	245520000	3.22238977351506
HLvsGR	shared	Chr03	245720000	245760000	5.65964677333353
HLvsGR	shared	Chr03	246000000	246040000	8.11912021711415
HLvsGR	shared	Chr03	247960000	248000000	1.1439313389663
HLvsGR	shared	Chr03	248520000	248560000	1.4525805176345
HLvsGR	shared	Chr03	249440000	249480000	4.24837664927149
HLvsGR	shared	Chr03	249960000	250000000	9.13706911298523
HLvsGR	shared	Chr03	250640000	250680000	4.70548307216804
HLvsGR	shared	Chr03	250800000	250840000	1.83078939388138
HLvsGR	shared	Chr03	251560000	251600000	1.83837150001729
HLvsGR	shared	Chr03	253360000	253400000	1.17111516060276
HLvsGR	shared	Chr03	255320000	255360000	1.77109873479461
HLvsGR	shared	Chr03	257440000	257480000	6.02470443884339
HLvsGR	shared	Chr03	258000000	258040000	1.08336003118549
HLvsGR	shared	Chr03	258120000	258160000	1.19502513808728
HLvsGR	shared	Chr03	258920000	258960000	1.68258754861806
HLvsGR	shared	Chr03	2600000	2640000	0.938762393896256
HLvsGR	shared	Chr03	260040000	260080000	4.3254110435054
HLvsGR	shared	Chr03	261040000	261080000	2.45506464919708
HLvsGR	shared	Chr03	261080000	261120000	2.37322523286313
HLvsGR	shared	Chr03	261280000	261320000	0.564569579736429
HLvsGR	shared	Chr03	262880000	262920000	1.58937971923407
HLvsGR	shared	Chr03	263000000	263040000	1.42095454393054
HLvsGR	shared	Chr03	265240000	265280000	5.21256494511367
HLvsGR	shared	Chr03	266440000	266480000	5.40493243641764
HLvsGR	shared	Chr03	266600000	266640000	7.31287251133618
HLvsGR	shared	Chr03	266640000	266680000	5.84881545379787
HLvsGR	shared	Chr03	271840000	271880000	5.25426470882466
HLvsGR	shared	Chr03	274080000	274120000	4.57483111008507
HLvsGR	shared	Chr03	275640000	275680000	0.597792072100169
HLvsGR	shared	Chr03	275800000	275840000	0.726149358810656
HLvsGR	shared	Chr03	275920000	275960000	0.956572945768269
HLvsGR	shared	Chr03	276040000	276080000	1.9279101608083
HLvsGR	shared	Chr03	276080000	276120000	0.649207608884645
HLvsGR	shared	Chr03	283160000	283200000	5.42530198630737
HLvsGR	shared	Chr03	28320000	28360000	1.17323903605061
HLvsGR	shared	Chr03	283320000	283360000	4.18910435626682
HLvsGR	shared	Chr03	28360000	28400000	2.67573122535427
HLvsGR	shared	Chr03	285200000	285240000	1.07305849721235
HLvsGR	shared	Chr03	285280000	285320000	2.29180240588242
HLvsGR	shared	Chr03	285760000	285800000	4.5712017318224
HLvsGR	shared	Chr03	286320000	286360000	7.56001939753805
HLvsGR	shared	Chr03	287440000	287480000	2.15355229537733
HLvsGR	shared	Chr03	287520000	287560000	2.05026143581858
HLvsGR	shared	Chr03	288360000	288400000	1.09127683806801
HLvsGR	shared	Chr03	289040000	289080000	5.02715356466127
HLvsGR	shared	Chr03	289080000	289120000	5.62313300084461
HLvsGR	shared	Chr03	31720000	31760000	1.53956979568064
HLvsGR	shared	Chr03	33280000	33320000	1.36371082300081
HLvsGR	shared	Chr03	34320000	34360000	0.925071184931762
HLvsGR	shared	Chr03	34400000	34440000	0.783542290641686
HLvsGR	shared	Chr03	35960000	36000000	5.55499490965702
HLvsGR	shared	Chr03	36000000	36040000	2.62043306394682
HLvsGR	shared	Chr03	3600000	3640000	1.54745490203556
HLvsGR	shared	Chr03	36360000	36400000	1.41990211342344
HLvsGR	shared	Chr03	36480000	36520000	10.585454594146
HLvsGR	shared	Chr03	37920000	37960000	1.46581954064747
HLvsGR	shared	Chr03	38440000	38480000	0.617732900515668
HLvsGR	shared	Chr03	38520000	38560000	0.928612197309934
HLvsGR	shared	Chr03	40680000	40720000	2.90151210113097
HLvsGR	shared	Chr03	41760000	41800000	0.853033874521246
HLvsGR	shared	Chr03	43800000	43840000	0.975866315031577
HLvsGR	shared	Chr03	43840000	43880000	1.40502628942491
HLvsGR	shared	Chr03	44320000	44360000	5.63221540072291
HLvsGR	shared	Chr03	44360000	44400000	3.47226316676224
HLvsGR	shared	Chr03	44440000	44480000	4.91220504580997
HLvsGR	shared	Chr03	44480000	44520000	3.69684370215873
HLvsGR	shared	Chr03	4480000	4520000	1.32204584046025
HLvsGR	shared	Chr03	45080000	45120000	0.833308234179895
HLvsGR	shared	Chr03	45320000	45360000	3.58488903679347
HLvsGR	shared	Chr03	4560000	4600000	12.422618511793
HLvsGR	shared	Chr03	46920000	46960000	1.28523795536719
HLvsGR	shared	Chr03	47360000	47400000	6.4284543456038
HLvsGR	shared	Chr03	48400000	48440000	4.93734859080874
HLvsGR	shared	Chr03	50320000	50360000	0.632351570146645
HLvsGR	shared	Chr03	51160000	51200000	2.82822927166726
HLvsGR	shared	Chr03	52520000	52560000	2.48365948993324
HLvsGR	shared	Chr03	53160000	53200000	1.19692331109877
HLvsGR	shared	Chr03	55240000	55280000	1.66794955009716
HLvsGR	shared	Chr03	55280000	55320000	0.955614086536182
