Tissues	Types	Chr	BEG	END	Density
Four	specific	Chr01	56160000	56200000	0.734048922069104
Four	specific	Chr01	56200000	56240000	1
Four	specific	Chr01	56240000	56280000	0.693577412776827
Four	specific	Chr01	56320000	56360000	0.247631836758501
Four	specific	Chr01	56360000	56400000	0.768957772970863
Four	specific	Chr01	56400000	56440000	0.423725161227396
Four	specific	Chr01	56440000	56480000	0.540453014746251
Four	specific	Chr01	56480000	56520000	0.412954301343502
Four	specific	Chr01	57280000	57320000	0.311593696873602
Four	specific	Chr01	57320000	57360000	0.521082126639212
Four	specific	Chr01	57360000	57400000	0.996868049926216
Four	specific	Chr01	57440000	57480000	0.194369396302841
Four	specific	Chr01	57480000	57520000	0.235579038102796
Four	specific	Chr01	57640000	57680000	0.36946791281499
Four	specific	Chr01	57680000	57720000	0.999931209623513
Four	specific	Chr01	57720000	57760000	0.711331262595834
Four	specific	Chr01	57760000	57800000	0.331559619678542
Four	specific	Chr01	57880000	57920000	0.581619314397777
Four	specific	Chr01	57920000	57960000	0.488513960575203
Four	specific	Chr01	57960000	58000000	0.870604724165666
Four	specific	Chr01	58160000	58200000	0.768722784862403
Four	specific	Chr01	58200000	58240000	0.663855950765308
Four	specific	Chr01	58280000	58320000	0.484959600355754
Four	specific	Chr01	58400000	58440000	0.637504838250491
Four	specific	Chr01	60440000	60480000	1
Four	specific	Chr01	60960000	61000000	1
Four	specific	Chr01	61280000	61320000	0.339077582237088
Four	specific	Chr01	61360000	61400000	0.608132635295284
Four	specific	Chr01	61400000	61440000	0.724507142059485
Four	specific	Chr01	61440000	61480000	0.976799445869571
Four	specific	Chr01	61480000	61520000	0.973708552105277
Four	specific	Chr01	61520000	61560000	0.951901626669078
Four	specific	Chr01	61600000	61640000	0.334487913194595
Four	specific	Chr01	61640000	61680000	0.758256826822528
Four	specific	Chr01	67920000	67960000	0.841089309526839
Four	specific	Chr01	68320000	68360000	0.32564106975973
Four	specific	Chr01	68600000	68640000	1
Four	specific	Chr01	69320000	69360000	1
Four	specific	Chr01	69360000	69400000	0.436920195555107
Four	specific	Chr01	69400000	69440000	0.820150146368131
Four	specific	Chr01	69440000	69480000	0.679809776872692
Four	specific	Chr01	69760000	69800000	0.642264796460328
Four	specific	Chr01	72120000	72160000	0.999839626891559
Four	specific	Chr01	72160000	72200000	1
Four	specific	Chr01	72240000	72280000	0.600988778908844
Four	specific	Chr01	72320000	72360000	0.878775181891243
Four	specific	Chr01	72640000	72680000	0.988772383017176
Four	specific	Chr01	73080000	73120000	0.748693921463777
Four	specific	Chr01	73120000	73160000	0.556583717479445
Four	specific	Chr01	73400000	73440000	0.818771897657625
Four	specific	Chr01	73760000	73800000	0.823204129856919
Four	specific	Chr01	73800000	73840000	1
Four	specific	Chr01	73960000	74000000	0.997443271726976
Four	specific	Chr01	74040000	74080000	0.569092577046194
Four	specific	Chr01	74120000	74160000	0.75896394590743
Four	specific	Chr01	75080000	75120000	0.338939865286204
Four	specific	Chr01	75160000	75200000	1
Four	specific	Chr01	75320000	75360000	0.977438593318679
Four	specific	Chr01	84760000	84800000	0.997765521420008
Four	specific	Chr01	93280000	93320000	0.377360645597636
Four	specific	Chr01	93320000	93360000	0.465157217677019
Four	specific	Chr01	93840000	93880000	0.771859571213751
Four	specific	Chr01	94000000	94040000	0.694429106353197
Four	specific	Chr01	94280000	94320000	0.31496894926018
Four	specific	Chr01	94480000	94520000	0.993566522780103
Four	specific	Chr01	94880000	94920000	0.998811269185714
Four	specific	Chr01	99760000	99800000	0.401371108049527
Four	specific	Chr01	99800000	99840000	0.587777845890662
Four	specific	Chr01	99880000	99920000	0.946413475141142
Four	specific	Chr01	100000000	100040000	1
Four	specific	Chr01	101200000	101240000	0.865373153004417
Four	specific	Chr01	101240000	101280000	0.69776870218483
Four	specific	Chr01	101280000	101320000	0.994487127095928
Four	specific	Chr01	101480000	101520000	0.273382319048602
Four	specific	Chr01	101760000	101800000	0.0939330019773155
Four	specific	Chr01	104760000	104800000	0.998078270511573
Four	specific	Chr01	106800000	106840000	0.578294008629088
Four	specific	Chr01	108760000	108800000	0.376105901759916
Four	specific	Chr01	109320000	109360000	0.638306740671483
Four	specific	Chr01	109840000	109880000	0.645284426577365
Four	specific	Chr01	109960000	110000000	0.385119978803036
Four	specific	Chr01	110040000	110080000	0.794326341171351
Four	specific	Chr01	110320000	110360000	0.769736050646689
Four	specific	Chr01	110560000	110600000	0.746281315959351
Four	specific	Chr01	110600000	110640000	0.628009432300431
Four	specific	Chr01	110680000	110720000	0.723940107511304
Four	specific	Chr01	110840000	110880000	0.674482264500333
Four	specific	Chr01	110880000	110920000	0.554855143714367
Four	specific	Chr01	123480000	123520000	0.564725570813197
Four	specific	Chr01	124600000	124640000	1
Four	specific	Chr01	124680000	124720000	0.766774092919764
Four	specific	Chr01	129400000	129440000	0.664159283432162
Four	specific	Chr01	129440000	129480000	0.738622954175042
Four	specific	Chr01	129520000	129560000	1
Four	specific	Chr01	129680000	129720000	0.219844721324622
Four	specific	Chr01	129760000	129800000	1
Four	specific	Chr01	129800000	129840000	0.349771441661458
Four	specific	Chr01	138320000	138360000	0.688964241953504
Four	specific	Chr01	138360000	138400000	0.641693959525763
Four	specific	Chr01	138680000	138720000	0.934713663893091
Four	specific	Chr01	139560000	139600000	0.490615348370976
Four	specific	Chr01	139640000	139680000	1
Four	specific	Chr01	139920000	139960000	0.378234636037845
Four	specific	Chr01	143000000	143040000	0.478051991838352
Four	specific	Chr01	150560000	150600000	0.898898709023202
Four	specific	Chr01	151480000	151520000	0.761661634164359
Four	specific	Chr01	152160000	152200000	0.39338940938188
Four	specific	Chr01	152360000	152400000	0.337562505875688
Four	specific	Chr01	152640000	152680000	0.640585448370772
Four	specific	Chr01	152680000	152720000	0.571920672063885
Four	specific	Chr01	152920000	152960000	1
Four	specific	Chr01	153600000	153640000	1
Four	specific	Chr01	156760000	156800000	0.907258012957955
Four	specific	Chr01	156880000	156920000	0.729384210630882
Four	specific	Chr01	161120000	161160000	0.62612827830967
Four	specific	Chr01	161480000	161520000	0.347140406305759
Four	specific	Chr01	161520000	161560000	0.468853157007402
Four	specific	Chr01	162080000	162120000	0.881369012725346
Four	specific	Chr01	162280000	162320000	0.655385923703286
Four	specific	Chr01	162920000	162960000	0.706682660817503
Four	specific	Chr01	162960000	163000000	0.551251277148601
Four	specific	Chr01	163160000	163200000	0.620599840602173
Four	specific	Chr01	163200000	163240000	0.689889589094896
Four	specific	Chr01	163320000	163360000	0.568765748775062
Four	specific	Chr01	163680000	163720000	0.611420154959621
Four	specific	Chr01	163800000	163840000	0.159281197316524
Four	specific	Chr01	163840000	163880000	0.515512202036089
Four	specific	Chr01	164120000	164160000	0.999771469131556
Four	specific	Chr01	166040000	166080000	0.181449282894473
Four	specific	Chr01	166480000	166520000	0.509882002484526
Four	specific	Chr01	166520000	166560000	0.448066232311944
Four	specific	Chr01	166560000	166600000	0.303360336299591
Four	specific	Chr01	167440000	167480000	1
Four	specific	Chr01	167680000	167720000	0.434911399698202
Four	specific	Chr01	167720000	167760000	0.257644006560198
Four	specific	Chr01	167760000	167800000	0.486397871427714
Four	specific	Chr01	168040000	168080000	0.734280078188564
Four	specific	Chr01	168080000	168120000	0.393407062653537
Four	specific	Chr01	168120000	168160000	0.706186073031753
Four	specific	Chr01	168240000	168280000	0.610694121527742
Four	specific	Chr01	168440000	168480000	0.164778528671048
Four	specific	Chr01	169280000	169320000	0.860681053815727
Four	specific	Chr01	169360000	169400000	0.626875556425982
Four	specific	Chr01	169760000	169800000	0.522719297539415
Four	specific	Chr01	174720000	174760000	0.584831500969192
Four	specific	Chr01	174920000	174960000	0.744028998549681
Four	specific	Chr01	175120000	175160000	0.999258848490217
Four	specific	Chr01	175320000	175360000	0.999921221887941
Four	specific	Chr01	180760000	180800000	1
Four	specific	Chr01	180800000	180840000	0.753495383896093
Four	specific	Chr01	180840000	180880000	0.53625479175243
Four	specific	Chr01	180880000	180920000	0.332517315353123
Four	specific	Chr01	180960000	181000000	0.892034619525803
Four	specific	Chr01	181520000	181560000	0.285851197064131
Four	specific	Chr01	181560000	181600000	0.26602049207555
Four	specific	Chr01	181640000	181680000	0.727835470860823
Four	specific	Chr01	181960000	182000000	0.335736796826015
Four	specific	Chr01	187040000	187080000	0.495487687655169
Four	specific	Chr01	187240000	187280000	0.477827348027279
Four	specific	Chr01	189560000	189600000	0.636216320560714
Four	specific	Chr01	189600000	189640000	0.488158747642365
Four	specific	Chr01	189640000	189680000	0.313062474692726
Four	specific	Chr01	189680000	189720000	0.455822699217094
Four	specific	Chr01	189720000	189760000	0.455064073779542
Four	specific	Chr01	189800000	189840000	0.327978378234077
Four	specific	Chr01	189840000	189880000	0.7480882155186
Four	specific	Chr01	190040000	190080000	0.0687542603348894
Four	specific	Chr01	190080000	190120000	0.31155429279487
Four	specific	Chr01	190240000	190280000	0.9029278474851
Four	specific	Chr01	190280000	190320000	0.563183480252738
Four	specific	Chr01	190320000	190360000	0.156783816294757
Four	specific	Chr01	190360000	190400000	0.759593633287587
Four	specific	Chr01	190400000	190440000	0.888232809874565
Four	specific	Chr01	190480000	190520000	0.964592263964919
Four	specific	Chr01	190560000	190600000	0.930746196047258
Four	specific	Chr01	190600000	190640000	0.599669807408008
Four	specific	Chr01	192240000	192280000	0.940774696876095
Four	specific	Chr01	192280000	192320000	0.8378468586839
Four	specific	Chr01	192360000	192400000	0.999853334058439
Four	specific	Chr01	192400000	192440000	0.539442408089882
Four	specific	Chr01	192440000	192480000	0.570442643935626
Four	specific	Chr01	192480000	192520000	0.367187735425487
Four	specific	Chr01	192520000	192560000	0.805905138799565
Four	specific	Chr01	192560000	192600000	0.89946847320453
Four	specific	Chr01	192680000	192720000	0.851062854006003
Four	specific	Chr01	192720000	192760000	0.924853564663535
Four	specific	Chr01	192760000	192800000	0.400517281876787
Four	specific	Chr01	192800000	192840000	0.68651877817975
Four	specific	Chr01	192840000	192880000	0.6859034977487
Four	specific	Chr01	192880000	192920000	0.576817458927095
Four	specific	Chr01	193520000	193560000	0.542967204240661
Four	specific	Chr01	193640000	193680000	0.94917645102801
Four	specific	Chr01	193680000	193720000	0.512785385433943
Four	specific	Chr01	193720000	193760000	0.668320912587218
Four	specific	Chr01	193840000	193880000	0.724233536251727
Four	specific	Chr01	193880000	193920000	0.888240785570053
Four	specific	Chr01	193920000	193960000	0.482085157595794
Four	specific	Chr01	193960000	194000000	0.370496697582355
Four	specific	Chr01	194040000	194080000	1
Four	specific	Chr01	194080000	194120000	0.972038564990182
Four	specific	Chr01	194200000	194240000	0.874743794264818
Four	specific	Chr01	194240000	194280000	0.410725055554281
Four	specific	Chr01	194280000	194320000	0.502706120263169
Four	specific	Chr01	194360000	194400000	0.430199292998895
Four	specific	Chr01	194440000	194480000	0.955366548356028
Four	specific	Chr01	194520000	194560000	0.537738549487208
Four	specific	Chr01	194560000	194600000	0.354946805567649
Four	specific	Chr01	197600000	197640000	0.227928560547055
Four	specific	Chr01	197720000	197760000	0.626939429840473
Four	specific	Chr01	197920000	197960000	0.41187086134691
Four	specific	Chr01	197960000	198000000	0.670678263213855
Four	specific	Chr01	198120000	198160000	0.896152814687196
Four	specific	Chr01	199360000	199400000	0.328978453196837
Four	specific	Chr01	199400000	199440000	0.340782795087242
Four	specific	Chr01	199560000	199600000	0.96725234056285
Four	specific	Chr01	199640000	199680000	0.233874830844947
Four	specific	Chr01	199680000	199720000	0.36444034630586
Four	specific	Chr01	200320000	200360000	0.863314419969492
Four	specific	Chr01	200360000	200400000	0.56704127807055
Four	specific	Chr01	200400000	200440000	0.85939162155453
Four	specific	Chr01	200440000	200480000	0.840167516152448
Four	specific	Chr01	200480000	200520000	0.803940200114906
Four	specific	Chr01	200520000	200560000	0.464756928606184
Four	specific	Chr01	200560000	200600000	0.265106346734411
Four	specific	Chr01	200640000	200680000	0.475803786961728
Four	specific	Chr01	200680000	200720000	0.843328395064147
Four	specific	Chr01	200720000	200760000	0.339557451528797
Four	specific	Chr01	200920000	200960000	1
Four	specific	Chr01	209320000	209360000	0.362210595151393
Four	specific	Chr01	209360000	209400000	0.355899477633507
Four	specific	Chr01	209440000	209480000	0.498126084325315
Four	specific	Chr01	209640000	209680000	0.252350351718918
Four	specific	Chr01	209880000	209920000	0.790884070934772
Four	specific	Chr01	209920000	209960000	0.501177737919041
Four	specific	Chr01	210040000	210080000	0.621576720027605
Four	specific	Chr01	210080000	210120000	0.707598170797375
Four	specific	Chr01	210120000	210160000	0.583296934270828
Four	specific	Chr01	210280000	210320000	0.754434846864352
Four	specific	Chr01	210320000	210360000	0.386038905021344
Four	specific	Chr01	210360000	210400000	0.165113029713537
Four	specific	Chr01	210440000	210480000	0.491078410147682
Four	specific	Chr01	210840000	210880000	0.933805919119841
Four	specific	Chr01	210880000	210920000	0.959790975051335
Four	specific	Chr01	210920000	210960000	0.529736118422055
Four	specific	Chr01	213600000	213640000	0.722369961003427
Four	specific	Chr01	213640000	213680000	0.828130645674368
Four	specific	Chr01	214000000	214040000	0.187842241942352
Four	specific	Chr01	214040000	214080000	1
Four	specific	Chr01	214200000	214240000	0.375282493267871
Four	specific	Chr01	214400000	214440000	1
Four	specific	Chr01	215160000	215200000	0.251923667310901
Four	specific	Chr01	215200000	215240000	0.619392625923567
Four	specific	Chr01	216240000	216280000	0.633985078907308
Four	specific	Chr01	216320000	216360000	0.950041952159121
Four	specific	Chr01	216360000	216400000	0.781455234619922
Four	specific	Chr01	216440000	216480000	0.977932058964471
Four	specific	Chr01	216600000	216640000	0.40158207825373
Four	specific	Chr01	216720000	216760000	0.691427073527925
Four	specific	Chr01	216840000	216880000	0.611994721232253
Four	specific	Chr01	218160000	218200000	0.70296919399521
Four	specific	Chr01	218560000	218600000	0.935384090580494
Four	specific	Chr01	223200000	223240000	1
Four	specific	Chr01	223400000	223440000	0.666971815281317
Four	specific	Chr01	223480000	223520000	0.583912161619234
Four	specific	Chr01	223800000	223840000	0.834940296005336
Four	specific	Chr01	224080000	224120000	0.81887761212358
Four	specific	Chr01	224360000	224400000	0.673785350440147
Four	specific	Chr01	224400000	224440000	0.43265722243113
Four	specific	Chr01	224440000	224480000	0.498122641867963
Four	specific	Chr01	224720000	224760000	0.655025663314212
Four	specific	Chr01	225280000	225320000	0.612160416554933
Four	specific	Chr01	225320000	225360000	0.415293620218999
Four	specific	Chr01	225560000	225600000	0.175006947424162
Four	specific	Chr01	225720000	225760000	0.106458020856482
Four	specific	Chr01	230520000	230560000	0.743565767183006
Four	specific	Chr01	230600000	230640000	0.632344301415449
Four	specific	Chr01	230640000	230680000	0.302809024503198
Four	specific	Chr01	230680000	230720000	0.114037278790213
Four	specific	Chr01	230920000	230960000	1
Four	specific	Chr01	231160000	231200000	0.543285744608242
Four	specific	Chr01	231280000	231320000	0.60365082695359
Four	specific	Chr01	231520000	231560000	0.890164155149034
Four	specific	Chr01	231600000	231640000	0.547117306131952
Four	specific	Chr01	231720000	231760000	0.578616491304222
Four	specific	Chr01	231800000	231840000	0.532851660985001
Four	specific	Chr01	231920000	231960000	0.423771209807421
Four	specific	Chr01	232040000	232080000	0.428643313162471
Four	specific	Chr01	232160000	232200000	0.647704083537502
Four	specific	Chr01	232200000	232240000	0.965326220507074
Four	specific	Chr01	232280000	232320000	1
Four	specific	Chr01	232400000	232440000	0.667373188067
Four	specific	Chr01	232560000	232600000	0.680273515148891
Four	specific	Chr01	232880000	232920000	0.339502277097327
Four	specific	Chr01	232960000	233000000	0.984635543434222
Four	specific	Chr01	238200000	238240000	0.515163392670683
Four	specific	Chr01	238680000	238720000	0.481424857158692
Four	specific	Chr01	238720000	238760000	0.941924116831018
Four	specific	Chr01	239200000	239240000	0.897333012939569
Four	specific	Chr01	239480000	239520000	0.58712960221535
Four	specific	Chr01	239640000	239680000	0.616419579527549
Four	specific	Chr01	240840000	240880000	0.571394192993819
Four	specific	Chr01	241040000	241080000	0.804749482330667
Four	specific	Chr01	241400000	241440000	0.586000796403872
Four	specific	Chr01	241440000	241480000	0.710824590904385
Four	specific	Chr01	241480000	241520000	0.398257597280707
Four	specific	Chr01	241960000	242000000	0.814610610547799
Four	specific	Chr01	242400000	242440000	1
Four	specific	Chr01	242440000	242480000	0.520269552865534
Four	specific	Chr01	242480000	242520000	0.718753366987229
Four	specific	Chr01	242640000	242680000	0.949545874640292
Four	specific	Chr01	242880000	242920000	0.983738530298329
Four	specific	Chr01	243000000	243040000	0.704701423293935
Four	specific	Chr01	243120000	243160000	0.85616255944672
Four	specific	Chr01	243440000	243480000	0.305235406726671
Four	specific	Chr01	244120000	244160000	0.731973562836822
Four	specific	Chr01	244240000	244280000	0.585491000220232
Four	specific	Chr01	244440000	244480000	1
Four	specific	Chr01	244560000	244600000	0.319629978151361
Four	specific	Chr01	244600000	244640000	0.506845046739343
Four	specific	Chr01	245560000	245600000	0.676135074136096
Four	specific	Chr01	245920000	245960000	0.422380193011815
Four	specific	Chr01	246280000	246320000	0.560978496910305
Four	specific	Chr01	246320000	246360000	0.413642057339642
Four	specific	Chr01	246360000	246400000	0.517750335395247
Four	specific	Chr01	246400000	246440000	0.31296931089236
Four	specific	Chr01	246440000	246480000	0.735591645212039
Four	specific	Chr01	246480000	246520000	0.642758269074138
Four	specific	Chr01	246560000	246600000	0.746499443764799
Four	specific	Chr01	246600000	246640000	0.226276344056605
Four	specific	Chr01	246680000	246720000	0.519721426472932
Four	specific	Chr01	246760000	246800000	0.697058467064464
Four	specific	Chr01	246800000	246840000	0.759468271846898
Four	specific	Chr01	246840000	246880000	0.479609225691908
Four	specific	Chr01	246920000	246960000	0.954549530444872
Four	specific	Chr01	246960000	247000000	0.763561465394624
Four	specific	Chr01	257800000	257840000	0.26041498792824
Four	specific	Chr01	257840000	257880000	0.590986447088178
Four	specific	Chr01	257880000	257920000	0.85427985284261
Four	specific	Chr01	257920000	257960000	0.5092596228682
Four	specific	Chr01	258000000	258040000	0.283199664974842
Four	specific	Chr01	258040000	258080000	0.376856504258185
Four	specific	Chr01	258080000	258120000	0.15304740622329
Four	specific	Chr01	258120000	258160000	0.657200199536904
Four	specific	Chr01	258200000	258240000	0.526863081841291
Four	specific	Chr01	258240000	258280000	0.687151286942492
Four	specific	Chr01	258280000	258320000	0.782441307299176
Four	specific	Chr01	258360000	258400000	0.212410615070234
Four	specific	Chr01	258400000	258440000	0.417012860859017
Four	specific	Chr01	258440000	258480000	0.216340440927818
Four	specific	Chr01	258480000	258520000	0.477384751732226
Four	specific	Chr01	258520000	258560000	0.267810927040032
Four	specific	Chr01	258560000	258600000	0.365677097854957
Four	specific	Chr01	258600000	258640000	0.276024822994349
Four	specific	Chr01	258680000	258720000	0.819154680670896
Four	specific	Chr01	258760000	258800000	0.65325975048661
Four	specific	Chr01	258800000	258840000	0.974539394303599
Four	specific	Chr01	258840000	258880000	0.536083624250865
Four	specific	Chr01	258880000	258920000	0.902329009064207
Four	specific	Chr01	258920000	258960000	0.463516232856851
Four	specific	Chr01	258960000	259000000	0.813706644871763
Four	specific	Chr01	259000000	259040000	0.430031875002336
Four	specific	Chr01	261680000	261720000	0.945610557689897
Four	specific	Chr01	262080000	262120000	0.465259204343958
Four	specific	Chr01	262120000	262160000	0.395280117088112
Four	specific	Chr01	262640000	262680000	0.17728724009834
Four	specific	Chr01	262960000	263000000	0.71190812952315
Four	specific	Chr01	263000000	263040000	0.33793721300422
Four	specific	Chr01	265640000	265680000	0.329112131390486
Four	specific	Chr01	266040000	266080000	0.229345924621944
Four	specific	Chr01	266080000	266120000	0.433508597865176
Four	specific	Chr01	268040000	268080000	0.524304053393877
Four	specific	Chr01	271160000	271200000	0.662558686237384
Four	specific	Chr01	271240000	271280000	0.822459135858683
Four	specific	Chr01	271560000	271600000	0.959387586324747
Four	specific	Chr01	271600000	271640000	0.572138401001033
Four	specific	Chr01	271640000	271680000	0.727395559633348
Four	specific	Chr01	271680000	271720000	0.704844392333654
Four	specific	Chr01	271760000	271800000	0.372465962524862
Four	specific	Chr01	271800000	271840000	0.873005518238541
Four	specific	Chr01	277680000	277720000	0.733168414396284
Four	specific	Chr01	277760000	277800000	0.511407545058956
Four	specific	Chr01	277840000	277880000	0.665380106576269
Four	specific	Chr01	277880000	277920000	0.895077251256551
Four	specific	Chr01	278080000	278120000	0.608075330867318
Four	specific	Chr01	278160000	278200000	0.815500866151432
Four	specific	Chr01	282320000	282360000	0.786271440084095
Four	specific	Chr01	282560000	282600000	0.857567758670028
Four	specific	Chr01	282640000	282680000	0.478041520840114
Four	specific	Chr01	282960000	283000000	0.501277729188778
Four	specific	Chr01	284080000	284120000	0.25644027668761
Four	specific	Chr01	284280000	284320000	0.848305219892007
Four	specific	Chr01	290560000	290600000	0.633408418584434
Four	specific	Chr01	290960000	291000000	0.5713286695349
Four	specific	Chr01	291000000	291040000	0.913149522868916
Four	specific	Chr01	303880000	303920000	0.562015051664086
Four	specific	Chr01	303920000	303960000	0.993117736454071
Four	specific	Chr01	303960000	304000000	0.631115460422047
Four	specific	Chr01	304000000	304040000	0.80237089558796
Four	specific	Chr01	304280000	304320000	0.721969566660602
Four	specific	Chr01	304600000	304640000	1
Four	specific	Chr01	304720000	304760000	0.699985074635865
Four	specific	Chr01	305200000	305240000	0.56507641609651
Four	specific	Chr01	305360000	305400000	0.994846872509749
