Tissues	Types	Chr	BEG	END	Density
HLvsGR	shared	Chr01	176280000	176320000	2.89726943175141
HLvsGR	shared	Chr01	176480000	176520000	2.81658034034876
HLvsGR	shared	Chr01	176840000	176880000	3.94489877395867
HLvsGR	shared	Chr01	176960000	177000000	6.24233316193802
HLvsGR	shared	Chr01	177360000	177400000	1.89449335130176
HLvsGR	shared	Chr01	177760000	177800000	1.37957774390817
HLvsGR	shared	Chr01	177800000	177840000	3.94977922593765
HLvsGR	shared	Chr01	177960000	178000000	2.32577834765029
HLvsGR	shared	Chr01	178080000	178120000	0.805101015312864
HLvsGR	shared	Chr01	179080000	179120000	2.1347419976872
HLvsGR	shared	Chr01	179400000	179440000	8.09170533372995
HLvsGR	shared	Chr01	179440000	179480000	2.23694693693909
HLvsGR	shared	Chr01	179480000	179520000	6.63053092308952
HLvsGR	shared	Chr01	179560000	179600000	5.87036755747843
HLvsGR	shared	Chr01	179640000	179680000	6.68989520688282
HLvsGR	shared	Chr01	180920000	180960000	2.84597466355838
HLvsGR	shared	Chr01	180960000	181000000	2.59858596309093
HLvsGR	shared	Chr01	181360000	181400000	1.92229635505599
HLvsGR	shared	Chr01	181440000	181480000	4.71685165119087
HLvsGR	shared	Chr01	185360000	185400000	1.02099228386438
HLvsGR	shared	Chr01	185600000	185640000	1.8958648736909
HLvsGR	shared	Chr01	186280000	186320000	4.48342832480992
HLvsGR	shared	Chr01	186320000	186360000	2.91916740280807
HLvsGR	shared	Chr01	187840000	187880000	2.5067747275611
HLvsGR	shared	Chr01	188400000	188440000	1.15557130527574
HLvsGR	shared	Chr01	188600000	188640000	4.21227328868881
HLvsGR	shared	Chr01	189080000	189120000	5.17776137550994
HLvsGR	shared	Chr01	191360000	191400000	3.62564598094087
HLvsGR	shared	Chr01	191640000	191680000	3.63446735363377
HLvsGR	shared	Chr01	191760000	191800000	0.903457091229272
HLvsGR	shared	Chr01	194960000	195000000	7.15582133347072
HLvsGR	shared	Chr01	195240000	195280000	2.19929952817813
HLvsGR	shared	Chr01	195440000	195480000	1.70865408823192
HLvsGR	shared	Chr01	195640000	195680000	3.36234040857305
HLvsGR	shared	Chr01	196040000	196080000	3.58839303404603
HLvsGR	shared	Chr01	196080000	196120000	2.3524254803182
HLvsGR	shared	Chr01	196120000	196160000	2.12182804308318
HLvsGR	shared	Chr01	196200000	196240000	3.16519287732738
HLvsGR	shared	Chr01	196360000	196400000	0.993577967544313
HLvsGR	shared	Chr01	196520000	196560000	3.06240958295049
HLvsGR	shared	Chr01	196600000	196640000	1.06631300776974
HLvsGR	shared	Chr01	197560000	197600000	1.16065099920618
HLvsGR	shared	Chr01	197600000	197640000	1.21335225852
HLvsGR	shared	Chr01	197880000	197920000	2.66425059564223
HLvsGR	shared	Chr01	197920000	197960000	1.25028896948335
HLvsGR	shared	Chr01	197960000	198000000	0.938413681185454
HLvsGR	shared	Chr01	198440000	198480000	6.1322750434573
HLvsGR	shared	Chr01	198520000	198560000	1.70696403142887
HLvsGR	shared	Chr01	198720000	198760000	15.8395965575911
HLvsGR	shared	Chr01	198760000	198800000	5.59778455048752
HLvsGR	shared	Chr01	199560000	199600000	3.65121066321283
HLvsGR	shared	Chr01	200320000	200360000	6.42668634204941
HLvsGR	shared	Chr01	202960000	203000000	1.93468386772431
HLvsGR	shared	Chr01	203120000	203160000	2.37898592346942
HLvsGR	shared	Chr01	203200000	203240000	7.44073244701466
HLvsGR	shared	Chr01	203280000	203320000	1.29539350339183
HLvsGR	shared	Chr01	203920000	203960000	1.38261236261754
HLvsGR	shared	Chr01	20400000	20440000	2.75486775710728
HLvsGR	shared	Chr01	20440000	20480000	2.99926996836549
HLvsGR	shared	Chr01	204480000	204520000	3.24339076470684
HLvsGR	shared	Chr01	204600000	204640000	4.79129623059989
HLvsGR	shared	Chr01	205160000	205200000	1.27865089326703
HLvsGR	shared	Chr01	20560000	20600000	2.11665357585336
HLvsGR	shared	Chr01	205720000	205760000	5.25654179106326
HLvsGR	shared	Chr01	20600000	20640000	9.26242443138777
HLvsGR	shared	Chr01	20640000	20680000	7.32119641840535
HLvsGR	shared	Chr01	206520000	206560000	3.25504008357568
HLvsGR	shared	Chr01	206680000	206720000	1.29831932473423
HLvsGR	shared	Chr01	206720000	206760000	2.28455866197192
HLvsGR	shared	Chr01	20680000	20720000	3.0656860374984
HLvsGR	shared	Chr01	206840000	206880000	5.40397209641716
HLvsGR	shared	Chr01	206880000	206920000	4.61143317273874
HLvsGR	shared	Chr01	207000000	207040000	5.05546540337664
HLvsGR	shared	Chr01	207040000	207080000	6.17531883620791
HLvsGR	shared	Chr01	207120000	207160000	4.86113882307455
HLvsGR	shared	Chr01	207160000	207200000	4.52614144844915
HLvsGR	shared	Chr01	207280000	207320000	1.650870103907
HLvsGR	shared	Chr01	21000000	21040000	3.07127744280593
HLvsGR	shared	Chr01	211160000	211200000	3.03560850039207
HLvsGR	shared	Chr01	211200000	211240000	3.59906199238777
HLvsGR	shared	Chr01	211320000	211360000	4.40520095131562
HLvsGR	shared	Chr01	211400000	211440000	4.42397489752874
HLvsGR	shared	Chr01	211480000	211520000	2.79649769931742
HLvsGR	shared	Chr01	212520000	212560000	1.2160339427169
HLvsGR	shared	Chr01	212800000	212840000	2.85932777949442
HLvsGR	shared	Chr01	213640000	213680000	4.36564548421946
HLvsGR	shared	Chr01	214000000	214040000	0.747681421971585
HLvsGR	shared	Chr01	214040000	214080000	5.99870416801416
HLvsGR	shared	Chr01	214360000	214400000	3.16282524604929
HLvsGR	shared	Chr01	214400000	214440000	7.77840729074447
HLvsGR	shared	Chr01	214480000	214520000	2.67518124773833
HLvsGR	shared	Chr01	214520000	214560000	3.87647692075144
HLvsGR	shared	Chr01	215880000	215920000	2.91276476473108
HLvsGR	shared	Chr01	217080000	217120000	1.21051389286778
HLvsGR	shared	Chr01	217360000	217400000	1.36621065666757
HLvsGR	shared	Chr01	217400000	217440000	3.98958618733105
HLvsGR	shared	Chr01	217560000	217600000	3.07333084122048
HLvsGR	shared	Chr01	218880000	218920000	2.79393046317986
HLvsGR	shared	Chr01	219040000	219080000	7.29509884381882
HLvsGR	shared	Chr01	219520000	219560000	2.33822867960172
HLvsGR	shared	Chr01	219600000	219640000	3.31694482247487
HLvsGR	shared	Chr01	219920000	219960000	4.19487674820962
HLvsGR	shared	Chr01	220000000	220040000	3.46625993056585
HLvsGR	shared	Chr01	220160000	220200000	4.86335656127729
HLvsGR	shared	Chr01	220280000	220320000	2.94349223210189
HLvsGR	shared	Chr01	220440000	220480000	1.66469972021035
HLvsGR	shared	Chr01	220480000	220520000	1.28292688154256
HLvsGR	shared	Chr01	220520000	220560000	5.81987576347287
HLvsGR	shared	Chr01	221080000	221120000	3.25144744474913
HLvsGR	shared	Chr01	221280000	221320000	0.68349688377889
HLvsGR	shared	Chr01	222600000	222640000	0.648928266287979
HLvsGR	shared	Chr01	222920000	222960000	6.7860589807843
HLvsGR	shared	Chr01	223200000	223240000	6.58512700786828
HLvsGR	shared	Chr01	223400000	223440000	1.22017640925559
HLvsGR	shared	Chr01	223480000	223520000	1.20374750732868
HLvsGR	shared	Chr01	224040000	224080000	1.01101534544841
HLvsGR	shared	Chr01	224080000	224120000	2.39100917389429
HLvsGR	shared	Chr01	224360000	224400000	1.59876028217293
HLvsGR	shared	Chr01	224720000	224760000	1.00076238369545
HLvsGR	shared	Chr01	225000000	225040000	3.8148520835069
HLvsGR	shared	Chr01	22600000	22640000	2.15767997250563
HLvsGR	shared	Chr01	22760000	22800000	4.91113848821549
HLvsGR	shared	Chr01	22880000	22920000	5.22953649406658
HLvsGR	shared	Chr01	22920000	22960000	5.25464621554367
HLvsGR	shared	Chr01	22960000	23000000	3.51117342611256
HLvsGR	shared	Chr01	23000000	23040000	6.00701996102512
HLvsGR	shared	Chr01	23040000	23080000	1.07175041316145
HLvsGR	shared	Chr01	230920000	230960000	7.09671502884984
HLvsGR	shared	Chr01	231160000	231200000	2.81041386337696
HLvsGR	shared	Chr01	231480000	231520000	3.96391898290845
HLvsGR	shared	Chr01	231520000	231560000	3.53334259425838
HLvsGR	shared	Chr01	231600000	231640000	1.75335515633537
HLvsGR	shared	Chr01	231720000	231760000	1.6973999043665
HLvsGR	shared	Chr01	231960000	232000000	3.82693699051615
HLvsGR	shared	Chr01	232040000	232080000	1.68516617514511
HLvsGR	shared	Chr01	232160000	232200000	1.96577299285273
HLvsGR	shared	Chr01	232200000	232240000	5.0512845240488
HLvsGR	shared	Chr01	232280000	232320000	5.84698799157608
HLvsGR	shared	Chr01	232560000	232600000	0.865909408013764
HLvsGR	shared	Chr01	232920000	232960000	2.65396121901589
HLvsGR	shared	Chr01	232960000	233000000	6.40991058977221
HLvsGR	shared	Chr01	233040000	233080000	1.1989735714826
HLvsGR	shared	Chr01	233320000	233360000	3.82359751959162
HLvsGR	shared	Chr01	233520000	233560000	3.95246637130938
HLvsGR	shared	Chr01	233920000	233960000	1.45649310651667
HLvsGR	shared	Chr01	233960000	234000000	1.16165212789284
HLvsGR	shared	Chr01	234320000	234360000	0.754815277641424
HLvsGR	shared	Chr01	234480000	234520000	1.76078335206709
HLvsGR	shared	Chr01	234600000	234640000	0.801525873825702
HLvsGR	shared	Chr01	234720000	234760000	2.39304097401378
HLvsGR	shared	Chr01	234840000	234880000	1.79578672420477
HLvsGR	shared	Chr01	235040000	235080000	2.06350815433582
HLvsGR	shared	Chr01	235080000	235120000	3.91201003821776
HLvsGR	shared	Chr01	236360000	236400000	1.55223510781894
HLvsGR	shared	Chr01	236560000	236600000	2.71106445815618
HLvsGR	shared	Chr01	23680000	23720000	0.442031761687583
HLvsGR	shared	Chr01	236920000	236960000	0.642290316626943
HLvsGR	shared	Chr01	237320000	237360000	1.28136855262873
HLvsGR	shared	Chr01	237720000	237760000	3.76900177581772
HLvsGR	shared	Chr01	23960000	24000000	2.6514752674179
HLvsGR	shared	Chr01	241080000	241120000	3.22026755330453
HLvsGR	shared	Chr01	24160000	24200000	2.36197178616279
HLvsGR	shared	Chr01	245560000	245600000	1.15727680144795
HLvsGR	shared	Chr01	245960000	246000000	3.80345833665028
HLvsGR	shared	Chr01	250000000	250040000	2.87583141560258
HLvsGR	shared	Chr01	250040000	250080000	2.5536509578569
HLvsGR	shared	Chr01	252520000	252560000	2.19409284345153
HLvsGR	shared	Chr01	252560000	252600000	9.1975682071508
HLvsGR	shared	Chr01	252600000	252640000	3.35959784977897
HLvsGR	shared	Chr01	252680000	252720000	2.01781697010758
HLvsGR	shared	Chr01	252720000	252760000	2.57010816947027
HLvsGR	shared	Chr01	253400000	253440000	0.760836657746914
HLvsGR	shared	Chr01	253600000	253640000	2.02729183695826
HLvsGR	shared	Chr01	253680000	253720000	0.92148396846672
HLvsGR	shared	Chr01	256840000	256880000	5.0636632600444
HLvsGR	shared	Chr01	256880000	256920000	1.94517763126623
HLvsGR	shared	Chr01	256920000	256960000	3.33328658759243
HLvsGR	shared	Chr01	256960000	257000000	2.72796417922904
HLvsGR	shared	Chr01	257000000	257040000	0.808936805060725
HLvsGR	shared	Chr01	257040000	257080000	4.63654677286295
HLvsGR	shared	Chr01	257080000	257120000	3.17225512677412
HLvsGR	shared	Chr01	257160000	257200000	0.872848980158207
HLvsGR	shared	Chr01	257560000	257600000	6.10946668579514
HLvsGR	shared	Chr01	257600000	257640000	4.1704735845457
HLvsGR	shared	Chr01	259200000	259240000	2.02126271705967
HLvsGR	shared	Chr01	259360000	259400000	2.98592399089374
HLvsGR	shared	Chr01	259520000	259560000	2.78250142345958
HLvsGR	shared	Chr01	259720000	259760000	1.90802724134629
HLvsGR	shared	Chr01	259800000	259840000	4.07173327652417
HLvsGR	shared	Chr01	266800000	266840000	2.83716506358031
HLvsGR	shared	Chr01	266920000	266960000	5.86640650083603
HLvsGR	shared	Chr01	267200000	267240000	4.16027760137217
HLvsGR	shared	Chr01	27200000	27240000	4.13903856694262
HLvsGR	shared	Chr01	27240000	27280000	4.13070816151812
HLvsGR	shared	Chr01	273240000	273280000	2.94554559783154
HLvsGR	shared	Chr01	273360000	273400000	0.784455899689249
HLvsGR	shared	Chr01	273600000	273640000	2.95436744267166
HLvsGR	shared	Chr01	273880000	273920000	4.87306470727675
HLvsGR	shared	Chr01	27480000	27520000	1.6911118951419
HLvsGR	shared	Chr01	27520000	27560000	2.46397899693818
HLvsGR	shared	Chr01	27560000	27600000	1.51363132849668
HLvsGR	shared	Chr01	275720000	275760000	4.0375206374091
HLvsGR	shared	Chr01	275880000	275920000	8.27965882720032
HLvsGR	shared	Chr01	276360000	276400000	1.54257909836251
HLvsGR	shared	Chr01	28000000	28040000	1.56449606986015
HLvsGR	shared	Chr01	280280000	280320000	2.48694274971463
HLvsGR	shared	Chr01	280320000	280360000	1.16573509444659
HLvsGR	shared	Chr01	280640000	280680000	4.07281856459275
HLvsGR	shared	Chr01	280800000	280840000	2.5849738844007
HLvsGR	shared	Chr01	280880000	280920000	2.1780518791158
HLvsGR	shared	Chr01	282320000	282360000	5.65378261891482
HLvsGR	shared	Chr01	284040000	284080000	5.45770067416942
HLvsGR	shared	Chr01	284280000	284320000	4.41260130274584
HLvsGR	shared	Chr01	285560000	285600000	9.45918143074987
HLvsGR	shared	Chr01	285600000	285640000	9.47661683163909
HLvsGR	shared	Chr01	285840000	285880000	2.47680100637087
HLvsGR	shared	Chr01	286120000	286160000	3.28345755482608
HLvsGR	shared	Chr01	286480000	286520000	3.48797119409468
HLvsGR	shared	Chr01	286760000	286800000	5.52795603458993
HLvsGR	shared	Chr01	286840000	286880000	7.63750485974114
HLvsGR	shared	Chr01	287360000	287400000	4.64357005060778
HLvsGR	shared	Chr01	287960000	288000000	2.67026304750458
HLvsGR	shared	Chr01	288200000	288240000	3.36489941191661
HLvsGR	shared	Chr01	288240000	288280000	5.22714536212476
HLvsGR	shared	Chr01	289200000	289240000	3.34021931891776
HLvsGR	shared	Chr01	289360000	289400000	2.5493044357926
HLvsGR	shared	Chr01	289520000	289560000	2.95527421769867
HLvsGR	shared	Chr01	291200000	291240000	1.40417473021873
HLvsGR	shared	Chr01	291520000	291560000	4.87240743883899
HLvsGR	shared	Chr01	291640000	291680000	3.54648068944904
HLvsGR	shared	Chr01	291880000	291920000	1.0089315456004
HLvsGR	shared	Chr01	292240000	292280000	1.20906557726877
HLvsGR	shared	Chr01	296080000	296120000	1.67281881734377
HLvsGR	shared	Chr01	296160000	296200000	5.11063814298994
HLvsGR	shared	Chr01	296200000	296240000	5.23531562938253
HLvsGR	shared	Chr01	296480000	296520000	2.18861519036454
HLvsGR	shared	Chr01	300520000	300560000	2.3797994625633
HLvsGR	shared	Chr01	300560000	300600000	4.22366109813773
HLvsGR	shared	Chr01	300800000	300840000	3.73155627988958
HLvsGR	shared	Chr01	301000000	301040000	3.48995183853632
HLvsGR	shared	Chr01	301080000	301120000	5.10071789713629
HLvsGR	shared	Chr01	303200000	303240000	1.89910452658212
HLvsGR	shared	Chr01	303280000	303320000	3.07651407606617
HLvsGR	shared	Chr01	303360000	303400000	0.919709768560963
HLvsGR	shared	Chr01	303480000	303520000	2.74064858344585
HLvsGR	shared	Chr01	306280000	306320000	2.64048755856417
HLvsGR	shared	Chr01	306840000	306880000	5.08816560838587
HLvsGR	shared	Chr01	307080000	307120000	1.04082575303021
HLvsGR	shared	Chr01	307120000	307160000	1.79263259194986
HLvsGR	shared	Chr01	309640000	309680000	1.01456737795568
HLvsGR	shared	Chr01	309720000	309760000	7.1939843224749
HLvsGR	shared	Chr01	309960000	310000000	3.42068945351196
HLvsGR	shared	Chr01	310000000	310040000	2.20473148327776
HLvsGR	shared	Chr01	310040000	310080000	0.70656365342165
HLvsGR	shared	Chr01	310760000	310800000	0.865082037776081
HLvsGR	shared	Chr01	310840000	310880000	13.7360045498964
HLvsGR	shared	Chr01	310880000	310920000	0.938041082664884
HLvsGR	shared	Chr01	310960000	311000000	14.7881577583572
HLvsGR	shared	Chr01	311080000	311120000	2.67694453938946
HLvsGR	shared	Chr01	311160000	311200000	3.10330925177254
HLvsGR	shared	Chr01	311200000	311240000	2.09745806297796
HLvsGR	shared	Chr01	311440000	311480000	4.1531215398216
HLvsGR	shared	Chr01	311520000	311560000	4.84112919845368
HLvsGR	shared	Chr01	311680000	311720000	4.18825203962718
HLvsGR	shared	Chr01	311840000	311880000	1.92507557311611
HLvsGR	shared	Chr01	313280000	313320000	1.18901784896202
HLvsGR	shared	Chr01	315480000	315520000	3.39656845372304
HLvsGR	shared	Chr01	315520000	315560000	1.72818896880257
HLvsGR	shared	Chr01	315600000	315640000	3.2966634870532
HLvsGR	shared	Chr01	315640000	315680000	3.55516886909825
HLvsGR	shared	Chr01	315720000	315760000	2.88151015535617
HLvsGR	shared	Chr01	315840000	315880000	1.67681116150346
HLvsGR	shared	Chr01	315960000	316000000	5.80163176904624
HLvsGR	shared	Chr01	316040000	316080000	6.44664154913082
HLvsGR	shared	Chr01	316080000	316120000	3.38725387174961
HLvsGR	shared	Chr01	316120000	316160000	4.69892055177752
HLvsGR	shared	Chr01	316160000	316200000	2.83567979625642
HLvsGR	shared	Chr01	316240000	316280000	3.40522003579169
HLvsGR	shared	Chr01	316280000	316320000	5.70828513476638
HLvsGR	shared	Chr01	316400000	316440000	3.85717512944032
HLvsGR	shared	Chr01	316720000	316760000	4.44591086060705
HLvsGR	shared	Chr01	316760000	316800000	3.61082870315494
HLvsGR	shared	Chr01	317080000	317120000	3.31353748919932
HLvsGR	shared	Chr01	317720000	317760000	1.70349671903243
HLvsGR	shared	Chr01	317800000	317840000	6.85527924012178
HLvsGR	shared	Chr01	317960000	318000000	1.92507557311611
HLvsGR	shared	Chr01	318000000	318040000	2.67020092899414
HLvsGR	shared	Chr01	318040000	318080000	3.5715505571432
HLvsGR	shared	Chr01	318440000	318480000	4.61798297218289
HLvsGR	shared	Chr01	318480000	318520000	3.68312770910305
HLvsGR	shared	Chr01	318560000	318600000	2.26297092025913
HLvsGR	shared	Chr01	318640000	318680000	3.13043625900752
HLvsGR	shared	Chr01	318680000	318720000	0.941381786912112
HLvsGR	shared	Chr01	318720000	318760000	1.1673850694328
HLvsGR	shared	Chr01	318760000	318800000	1.34820260101873
HLvsGR	shared	Chr01	318800000	318840000	1.90155094562185
HLvsGR	shared	Chr01	318960000	319000000	3.01159344141071
HLvsGR	shared	Chr01	319600000	319640000	5.36529892146296
HLvsGR	shared	Chr01	319680000	319720000	10.260390734862
HLvsGR	shared	Chr01	319880000	319920000	5.55970308000607
HLvsGR	shared	Chr01	320000000	320040000	3.98971390238771
HLvsGR	shared	Chr01	320040000	320080000	3.62529646477073
HLvsGR	shared	Chr01	320200000	320240000	4.53501482976111
HLvsGR	shared	Chr01	32520000	32560000	1.14284628539378
HLvsGR	shared	Chr01	327800000	327840000	1.40933456113037
HLvsGR	shared	Chr01	327880000	327920000	4.05506553315629
HLvsGR	shared	Chr01	327960000	328000000	2.56077021027845
HLvsGR	shared	Chr01	328000000	328040000	1.32234058496797
HLvsGR	shared	Chr01	328040000	328080000	1.66582449134891
HLvsGR	shared	Chr01	328160000	328200000	1.46852770837908
HLvsGR	shared	Chr01	32840000	32880000	4.59647227261035
HLvsGR	shared	Chr01	328480000	328520000	0.631050768834331
HLvsGR	shared	Chr01	328520000	328560000	0.670361537395142
HLvsGR	shared	Chr01	328680000	328720000	0.571399925128815
HLvsGR	shared	Chr01	328800000	328840000	1.04700052420926
HLvsGR	shared	Chr01	32880000	32920000	5.48344217107312
HLvsGR	shared	Chr01	328840000	328880000	0.56133049321151
HLvsGR	shared	Chr01	328880000	328920000	0.48571172351217
HLvsGR	shared	Chr01	329240000	329280000	3.81607987345247
HLvsGR	shared	Chr01	32960000	33000000	3.67207189355424
HLvsGR	shared	Chr01	330480000	330520000	2.87810732176035
HLvsGR	shared	Chr01	33720000	33760000	2.65966881149913
HLvsGR	shared	Chr01	33760000	33800000	2.42514316827987
HLvsGR	shared	Chr01	34200000	34240000	6.96666136745797
HLvsGR	shared	Chr01	34280000	34320000	2.90011473213469
HLvsGR	shared	Chr01	34640000	34680000	7.73754688569531
HLvsGR	shared	Chr01	34680000	34720000	8.44825626836284
HLvsGR	shared	Chr01	34880000	34920000	3.40141830166086
HLvsGR	shared	Chr01	35000000	35040000	0.763462576680101
HLvsGR	shared	Chr01	35120000	35160000	2.96255557157206
HLvsGR	shared	Chr01	35160000	35200000	2.48468402266546
HLvsGR	shared	Chr01	37360000	37400000	2.15084238635811
HLvsGR	shared	Chr01	37520000	37560000	7.49303612980362
HLvsGR	shared	Chr01	37840000	37880000	2.48694274971463
