Tissues	Types	Chr	BEG	END	Density
Four	specific	Chr01	190040000	190080000	0.0687542603348894
Four	specific	Chr01	190080000	190120000	0.31155429279487
Four	specific	Chr01	190240000	190280000	0.9029278474851
Four	specific	Chr01	190280000	190320000	0.563183480252738
Four	specific	Chr01	190320000	190360000	0.156783816294757
Four	specific	Chr01	190360000	190400000	0.759593633287587
Four	specific	Chr01	190400000	190440000	0.888232809874565
Four	specific	Chr01	190480000	190520000	0.964592263964919
Four	specific	Chr01	190560000	190600000	0.930746196047258
Four	specific	Chr01	190600000	190640000	0.599669807408008
Four	specific	Chr01	190640000	190680000	0.187248850962523
Four	specific	Chr01	190680000	190720000	0.252824897459996
Four	specific	Chr01	190720000	190760000	0.554358928690939
Four	specific	Chr01	190840000	190880000	0.871276229817341
Four	specific	Chr01	190880000	190920000	0.477127698618996
Four	specific	Chr01	190920000	190960000	0.391926336484607
Four	specific	Chr01	190960000	191000000	0.717554292529752
Four	specific	Chr01	191000000	191040000	0.388259472478492
Four	specific	Chr01	191080000	191120000	0.751127525104968
Four	specific	Chr01	191120000	191160000	0.551015837011399
Four	specific	Chr01	191160000	191200000	0.702545084134734
Four	specific	Chr01	191200000	191240000	0.483735035993816
Four	specific	Chr01	191240000	191280000	0.203855468882118
Four	specific	Chr01	192240000	192280000	0.940774696876095
Four	specific	Chr01	192280000	192320000	0.8378468586839
Four	specific	Chr01	192360000	192400000	0.999853334058439
Four	specific	Chr01	192400000	192440000	0.539442408089882
Four	specific	Chr01	192440000	192480000	0.570442643935626
Four	specific	Chr01	192480000	192520000	0.367187735425487
Four	specific	Chr01	192520000	192560000	0.805905138799565
Four	specific	Chr01	192560000	192600000	0.89946847320453
Four	specific	Chr01	192680000	192720000	0.851062854006003
Four	specific	Chr01	192720000	192760000	0.924853564663535
