Tissues	Types	Chr	BEG	END	Density
Four	specific	Chr01	26960000	27000000	0.201356377063425
Four	specific	Chr01	27000000	27040000	0.724102603571094
Four	specific	Chr01	30280000	30320000	0.511365246202832
Four	specific	Chr01	32360000	32400000	0.194058833335476
Four	specific	Chr01	32400000	32440000	0.714340572929127
Four	specific	Chr01	32440000	32480000	0.822799101014428
Four	specific	Chr01	34200000	34240000	0.999146420317754
Four	specific	Chr01	38800000	38840000	0.639958744359329
Four	specific	Chr01	39400000	39440000	0.939915996612761
Four	specific	Chr01	41800000	41840000	0.417757197649934
Four	specific	Chr01	42960000	43000000	0.972491937371251
Four	specific	Chr01	43760000	43800000	0.688144903906055
Four	specific	Chr01	43800000	43840000	0.497677731421874
Four	specific	Chr01	43960000	44000000	0.420943473444
Four	specific	Chr01	44000000	44040000	0.377890930070873
Four	specific	Chr01	44640000	44680000	0.765992751550215
Four	specific	Chr01	44680000	44720000	0.222009219290967
Four	specific	Chr01	44760000	44800000	0.920965953299752
Four	specific	Chr01	44840000	44880000	0.598957278843828
Four	specific	Chr01	45360000	45400000	0.959767396726034
Four	specific	Chr01	45400000	45440000	0.410281895780404
Four	specific	Chr01	45560000	45600000	0.490188030262354
Four	specific	Chr01	46760000	46800000	0.680676118895794
Four	specific	Chr01	46800000	46840000	0.909459849982615
Four	specific	Chr01	46880000	46920000	0.322962908679186
Four	specific	Chr01	47400000	47440000	0.974024949542068
Four	specific	Chr01	48040000	48080000	0.525970643334385
Four	specific	Chr01	48200000	48240000	0.573757827236664
Four	specific	Chr01	50280000	50320000	0.684018880841578
Four	specific	Chr01	50320000	50360000	0.400817513237514
Four	specific	Chr01	51240000	51280000	0.398253124662127
Four	specific	Chr01	52480000	52520000	0.392942794074625
Four	specific	Chr01	55640000	55680000	0.461777159152129
Four	specific	Chr01	55680000	55720000	0.614461725222756
Four	specific	Chr01	56480000	56520000	0.412954301343502
Four	specific	Chr01	56520000	56560000	0.426088838446997
Four	specific	Chr01	57240000	57280000	0.489220752121781
Four	specific	Chr01	57280000	57320000	0.311593696873602
Four	specific	Chr01	57840000	57880000	0.540163261172252
Four	specific	Chr01	57880000	57920000	0.581619314397777
Four	specific	Chr01	58400000	58440000	0.637504838250491
Four	specific	Chr01	58440000	58480000	0.857348296748917
Four	specific	Chr01	59280000	59320000	0.978621740048118
Four	specific	Chr01	61720000	61760000	0.896499733082466
Four	specific	Chr01	63800000	63840000	0.419459640582789
Four	specific	Chr01	63840000	63880000	0.575100606400541
Four	specific	Chr01	66720000	66760000	0.275436196157188
Four	specific	Chr01	66760000	66800000	0.59997867831458
Four	specific	Chr01	66800000	66840000	0.44098588536646
Four	specific	Chr01	70160000	70200000	0.358122259782802
Four	specific	Chr01	72640000	72680000	0.988772383017176
Four	specific	Chr01	73400000	73440000	0.818771897657625
Four	specific	Chr01	76560000	76600000	0.694789194603143
Four	specific	Chr01	76600000	76640000	0.12829144984535
Four	specific	Chr01	78080000	78120000	0.546728329155481
Four	specific	Chr01	78120000	78160000	0.729473734580164
Four	specific	Chr01	81680000	81720000	0.500682570232969
Four	specific	Chr01	81720000	81760000	0.676290212109705
Four	specific	Chr01	82960000	83000000	0.318190309768339
Four	specific	Chr01	84520000	84560000	1
Four	specific	Chr01	85920000	85960000	0.243687214245015
Four	specific	Chr01	85960000	86000000	0.56137688133776
Four	specific	Chr01	86600000	86640000	0.519760436263352
Four	specific	Chr01	86800000	86840000	1
Four	specific	Chr01	86840000	86880000	0.988392382057604
Four	specific	Chr01	87960000	88000000	0.46621733804832
Four	specific	Chr01	88000000	88040000	0.509739380355522
Four	specific	Chr01	88080000	88120000	0.766296085170974
Four	specific	Chr01	88640000	88680000	0.957203019357437
Four	specific	Chr01	89920000	89960000	0.357923819686862
Four	specific	Chr01	90400000	90440000	0.907165509244994
Four	specific	Chr01	90960000	91000000	0.388968215011177
Four	specific	Chr01	93000000	93040000	0.495374117538132
Four	specific	Chr01	93280000	93320000	0.377360645597636
Four	specific	Chr01	93320000	93360000	0.465157217677019
Four	specific	Chr01	94280000	94320000	0.31496894926018
Four	specific	Chr01	95120000	95160000	0.625372157758891
Four	specific	Chr01	96520000	96560000	0.794565288395853
Four	specific	Chr01	96560000	96600000	0.841586482693003
Four	specific	Chr01	97520000	97560000	0.241205409849957
Four	specific	Chr01	97560000	97600000	0.93939075568578
Four	specific	Chr01	100080000	100120000	0.740861398004452
Four	specific	Chr01	101760000	101800000	0.0939330019773155
Four	specific	Chr01	101800000	101840000	0.365675947729144
Four	specific	Chr01	102480000	102520000	0.677023144863232
Four	specific	Chr01	102680000	102720000	0.723935559345525
Four	specific	Chr01	106800000	106840000	0.578294008629088
Four	specific	Chr01	108400000	108440000	0.823274094845465
Four	specific	Chr01	108440000	108480000	0.837774288881014
Four	specific	Chr01	109840000	109880000	0.645284426577365
Four	specific	Chr01	110320000	110360000	0.769736050646689
Four	specific	Chr01	110360000	110400000	0.897400434306226
Four	specific	Chr01	114400000	114440000	0.240149268682638
Four	specific	Chr01	114440000	114480000	0.355082502353092
Four	specific	Chr01	118280000	118320000	0.398686420474396
Four	specific	Chr01	118440000	118480000	0.439184677331144
Four	specific	Chr01	119280000	119320000	0.644087729316324
Four	specific	Chr01	120920000	120960000	0.42671095523618
Four	specific	Chr01	120960000	121000000	0.662391086580748
Four	specific	Chr01	123160000	123200000	0.707753916154978
Four	specific	Chr01	125560000	125600000	0.512068296815724
Four	specific	Chr01	125600000	125640000	0.577233274827716
Four	specific	Chr01	126480000	126520000	0.488928501802747
Four	specific	Chr01	129960000	130000000	0.385472295967178
Four	specific	Chr01	132440000	132480000	0.360207519309405
Four	specific	Chr01	132480000	132520000	0.574859227735709
Four	specific	Chr01	132720000	132760000	0.516092856912952
Four	specific	Chr01	132760000	132800000	0.735436923391404
Four	specific	Chr01	133960000	134000000	1
Four	specific	Chr01	136600000	136640000	0.874759423638469
Four	specific	Chr01	136640000	136680000	0.704388059524674
Four	specific	Chr01	137640000	137680000	0.650367695350068
Four	specific	Chr01	137680000	137720000	0.576648800817224
Four	specific	Chr01	139280000	139320000	0.664687004040436
Four	specific	Chr01	140200000	140240000	0.527082360609624
Four	specific	Chr01	142960000	143000000	0.443925707282819
Four	specific	Chr01	143000000	143040000	0.478051991838352
Four	specific	Chr01	145840000	145880000	0.586066347087255
Four	specific	Chr01	146760000	146800000	0.295126976267888
Four	specific	Chr01	151480000	151520000	0.761661634164359
Four	specific	Chr01	152680000	152720000	0.571920672063885
Four	specific	Chr01	153600000	153640000	1
Four	specific	Chr01	153960000	154000000	1
Four	specific	Chr01	154000000	154040000	0.579104065347956
Four	specific	Chr01	156760000	156800000	0.907258012957955
Four	specific	Chr01	157320000	157360000	0.498186296326234
Four	specific	Chr01	158840000	158880000	1
Four	specific	Chr01	161080000	161120000	0.579152704043095
Four	specific	Chr01	161120000	161160000	0.62612827830967
Four	specific	Chr01	164120000	164160000	0.999771469131556
Four	specific	Chr01	165200000	165240000	0.648400156093156
Four	specific	Chr01	165280000	165320000	0.629364509232415
Four	specific	Chr01	165320000	165360000	0.815765544639145
Four	specific	Chr01	165920000	165960000	0.480054169477909
Four	specific	Chr01	166000000	166040000	0.427668032890923
Four	specific	Chr01	166040000	166080000	0.181449282894473
Four	specific	Chr01	167640000	167680000	0.328679956047314
Four	specific	Chr01	167680000	167720000	0.434911399698202
Four	specific	Chr01	168440000	168480000	0.164778528671048
Four	specific	Chr01	169760000	169800000	0.522719297539415
Four	specific	Chr01	170320000	170360000	0.748350613377606
Four	specific	Chr01	172600000	172640000	0.373258726437903
Four	specific	Chr01	172680000	172720000	0.842535765109616
Four	specific	Chr01	172720000	172760000	0.455260600760794
Four	specific	Chr01	173400000	173440000	0.643057185958327
Four	specific	Chr01	174160000	174200000	0.340239589052637
Four	specific	Chr01	175120000	175160000	0.999258848490217
Four	specific	Chr01	175320000	175360000	0.999921221887941
Four	specific	Chr01	177640000	177680000	0.949368207202104
Four	specific	Chr01	180760000	180800000	1
Four	specific	Chr01	180800000	180840000	0.753495383896093
Four	specific	Chr01	180840000	180880000	0.53625479175243
Four	specific	Chr01	183440000	183480000	0.433489862980685
Four	specific	Chr01	187000000	187040000	0.736347077917953
Four	specific	Chr01	187040000	187080000	0.495487687655169
Four	specific	Chr01	187600000	187640000	0.404859111826839
Four	specific	Chr01	189480000	189520000	0.390513059700861
Four	specific	Chr01	189560000	189600000	0.636216320560714
Four	specific	Chr01	190240000	190280000	0.9029278474851
Four	specific	Chr01	190280000	190320000	0.563183480252738
Four	specific	Chr01	190480000	190520000	0.964592263964919
Four	specific	Chr01	190600000	190640000	0.599669807408008
Four	specific	Chr01	190640000	190680000	0.187248850962523
Four	specific	Chr01	191200000	191240000	0.483735035993816
Four	specific	Chr01	191240000	191280000	0.203855468882118
Four	specific	Chr01	191360000	191400000	0.647645817350828
Four	specific	Chr01	191400000	191440000	0.299371938899381
Four	specific	Chr01	191440000	191480000	0.0696179897365437
Four	specific	Chr01	192240000	192280000	0.940774696876095
Four	specific	Chr01	192880000	192920000	0.576817458927095
Four	specific	Chr01	193480000	193520000	0.524612485538041
Four	specific	Chr01	193520000	193560000	0.542967204240661
Four	specific	Chr01	194200000	194240000	0.874743794264818
Four	specific	Chr01	194240000	194280000	0.410725055554281
Four	specific	Chr01	194280000	194320000	0.502706120263169
Four	specific	Chr01	194640000	194680000	0.674837528849988
Four	specific	Chr01	194920000	194960000	0.8878867750005
Four	specific	Chr01	194960000	195000000	1
Four	specific	Chr01	195120000	195160000	0.607614269971815
Four	specific	Chr01	196040000	196080000	0.714855627265466
Four	specific	Chr01	196080000	196120000	0.50683692944858
Four	specific	Chr01	196320000	196360000	0.413235156683678
Four	specific	Chr01	196400000	196440000	0.448863819042575
Four	specific	Chr01	196440000	196480000	0.954763939315452
Four	specific	Chr01	197520000	197560000	0.844545086929185
Four	specific	Chr01	197560000	197600000	0.372652036507603
Four	specific	Chr01	199320000	199360000	0.186905394681804
Four	specific	Chr01	199360000	199400000	0.328978453196837
Four	specific	Chr01	200400000	200440000	0.85939162155453
Four	specific	Chr01	200440000	200480000	0.840167516152448
Four	specific	Chr01	201800000	201840000	0.387677176625019
Four	specific	Chr01	201880000	201920000	0.71768234173158
Four	specific	Chr01	201920000	201960000	0.747444966112118
Four	specific	Chr01	201960000	202000000	0.237404148150022
Four	specific	Chr01	202600000	202640000	0.248524299570715
Four	specific	Chr01	202680000	202720000	0.372331710463679
Four	specific	Chr01	203280000	203320000	0.572092744619749
Four	specific	Chr01	203920000	203960000	0.400104245681041
Four	specific	Chr01	203960000	204000000	0.508790690161136
Four	specific	Chr01	205160000	205200000	0.724934926860687
Four	specific	Chr01	205240000	205280000	0.626904775801666
Four	specific	Chr01	205560000	205600000	0.990596320774202
Four	specific	Chr01	206680000	206720000	0.705658922091803
Four	specific	Chr01	207280000	207320000	0.532007867751878
Four	specific	Chr01	208640000	208680000	0.258044319748322
Four	specific	Chr01	208680000	208720000	0.455474306854616
Four	specific	Chr01	208720000	208760000	0.612411314358304
Four	specific	Chr01	208760000	208800000	0.934403907741644
Four	specific	Chr01	210040000	210080000	0.621576720027605
Four	specific	Chr01	210320000	210360000	0.386038905021344
Four	specific	Chr01	210360000	210400000	0.165113029713537
Four	specific	Chr01	210840000	210880000	0.933805919119841
Four	specific	Chr01	211160000	211200000	0.659568603408322
Four	specific	Chr01	212320000	212360000	0.236550321103914
Four	specific	Chr01	213600000	213640000	0.722369961003427
Four	specific	Chr01	216240000	216280000	0.633985078907308
Four	specific	Chr01	216840000	216880000	0.611994721232253
Four	specific	Chr01	217840000	217880000	0.953038913923717
Four	specific	Chr01	220640000	220680000	0.791004082551853
Four	specific	Chr01	221480000	221520000	0.372169788637226
Four	specific	Chr01	222560000	222600000	0.296927148790031
Four	specific	Chr01	222600000	222640000	0.190625056593633
Four	specific	Chr01	222920000	222960000	0.978480611769022
Four	specific	Chr01	224040000	224080000	0.614394707144625
Four	specific	Chr01	224080000	224120000	0.81887761212358
Four	specific	Chr01	224400000	224440000	0.43265722243113
Four	specific	Chr01	224440000	224480000	0.498122641867963
Four	specific	Chr01	225240000	225280000	0.541454795292802
Four	specific	Chr01	225280000	225320000	0.612160416554933
Four	specific	Chr01	227120000	227160000	0.853549960551161
Four	specific	Chr01	227160000	227200000	0.807627558867056
Four	specific	Chr01	227320000	227360000	0.452836708005388
Four	specific	Chr01	227880000	227920000	0.60025292380054
Four	specific	Chr01	227920000	227960000	0.543385475345002
Four	specific	Chr01	230480000	230520000	0.718430951537744
Four	specific	Chr01	230520000	230560000	0.743565767183006
Four	specific	Chr01	230600000	230640000	0.632344301415449
Four	specific	Chr01	232960000	233000000	0.984635543434222
Four	specific	Chr01	233920000	233960000	0.595483021601774
Four	specific	Chr01	235040000	235080000	0.687035409168195
Four	specific	Chr01	240840000	240880000	0.571394192993819
Four	specific	Chr01	242880000	242920000	0.983738530298329
Four	specific	Chr01	243640000	243680000	0.701924838620095
Four	specific	Chr01	243800000	243840000	0.397463054448812
Four	specific	Chr01	246040000	246080000	0.390923745017721
Four	specific	Chr01	246080000	246120000	0.322832069083019
Four	specific	Chr01	246200000	246240000	0.878431651268891
Four	specific	Chr01	246240000	246280000	0.468598039207397
Four	specific	Chr01	246960000	247000000	0.763561465394624
Four	specific	Chr01	247000000	247040000	0.620409039178934
Four	specific	Chr01	253040000	253080000	0.960813162554153
Four	specific	Chr01	257760000	257800000	0.922411788983802
Four	specific	Chr01	257800000	257840000	0.26041498792824
Four	specific	Chr01	258000000	258040000	0.283199664974842
Four	specific	Chr01	258040000	258080000	0.376856504258185
Four	specific	Chr01	258480000	258520000	0.477384751732226
Four	specific	Chr01	258520000	258560000	0.267810927040032
Four	specific	Chr01	259000000	259040000	0.430031875002336
Four	specific	Chr01	259040000	259080000	0.522649063321507
Four	specific	Chr01	260040000	260080000	0.337421227539501
Four	specific	Chr01	260080000	260120000	0.693919377804673
Four	specific	Chr01	260160000	260200000	0.972020477227416
Four	specific	Chr01	262640000	262680000	0.17728724009834
Four	specific	Chr01	263000000	263040000	0.33793721300422
Four	specific	Chr01	267560000	267600000	0.493556945197483
Four	specific	Chr01	271160000	271200000	0.662558686237384
Four	specific	Chr01	271960000	272000000	0.749596441600693
Four	specific	Chr01	277680000	277720000	0.733168414396284
Four	specific	Chr01	280120000	280160000	0.849009385447256
Four	specific	Chr01	282560000	282600000	0.857567758670028
Four	specific	Chr01	282960000	283000000	0.501277729188778
Four	specific	Chr01	283000000	283040000	0.588132919765359
Four	specific	Chr01	284080000	284120000	0.25644027668761
Four	specific	Chr01	284600000	284640000	0.237030179484701
Four	specific	Chr01	284960000	285000000	0.273171975566297
Four	specific	Chr01	285040000	285080000	0.341056028193547
Four	specific	Chr01	285560000	285600000	0.99984328803663
Four	specific	Chr01	285600000	285640000	0.996180029071839
Four	specific	Chr01	290560000	290600000	0.633408418584434
Four	specific	Chr01	291000000	291040000	0.913149522868916
Four	specific	Chr01	291040000	291080000	0.24408639787381
Four	specific	Chr01	291080000	291120000	0.202720712186598
Four	specific	Chr01	292960000	293000000	0.669499921046414
Four	specific	Chr01	294560000	294600000	0.585855650967945
Four	specific	Chr01	294600000	294640000	0.229644196311849
Four	specific	Chr01	294880000	294920000	0.3595036870957
Four	specific	Chr01	296840000	296880000	0.589811863964877
Four	specific	Chr01	299000000	299040000	0.273952197517722
Four	specific	Chr01	299720000	299760000	0.455092459412164
Four	specific	Chr01	299760000	299800000	0.749959155016559
Four	specific	Chr01	301600000	301640000	0.587190072224049
Four	specific	Chr01	303760000	303800000	0.552334207971701
Four	specific	Chr01	305560000	305600000	0.743723673205152
Four	specific	Chr01	307480000	307520000	0.724902476798448
Four	specific	Chr01	308160000	308200000	0.409114583972421
Four	specific	Chr01	308200000	308240000	0.67665246595682
Four	specific	Chr01	308680000	308720000	0.574224239653717
Four	specific	Chr01	309000000	309040000	0.53357093439501
Four	specific	Chr01	309120000	309160000	0.34854594390423
Four	specific	Chr01	310520000	310560000	0.858166434867894
Four	specific	Chr01	310560000	310600000	0.685505281840524
Four	specific	Chr01	310760000	310800000	0.665061665040063
Four	specific	Chr01	312880000	312920000	0.334801528989471
Four	specific	Chr01	312920000	312960000	0.49562180900756
Four	specific	Chr01	313680000	313720000	0.358196226058672
Four	specific	Chr01	313720000	313760000	0.459536277201002
Four	specific	Chr01	314320000	314360000	0.314421804776207
Four	specific	Chr01	314360000	314400000	0.37460443940856
Four	specific	Chr01	314560000	314600000	0.442416731972808
Four	specific	Chr01	315480000	315520000	0.867913441433516
Four	specific	Chr01	315520000	315560000	0.840703975788398
Four	specific	Chr01	315560000	315600000	0.184841765848098
Four	specific	Chr01	317280000	317320000	0.440474950384889
Four	specific	Chr01	318680000	318720000	0.424005436263694
Four	specific	Chr01	319040000	319080000	0.465507574351836
Four	specific	Chr01	319280000	319320000	0.659838839805606
Four	specific	Chr01	319320000	319360000	0.346996381935286
Four	specific	Chr01	319480000	319520000	0.670168817011966
Four	specific	Chr01	320280000	320320000	0.631780541275366
Four	specific	Chr01	320360000	320400000	0.852476954798369
Four	specific	Chr01	320520000	320560000	0.444519864071631
Four	specific	Chr01	320560000	320600000	0.56819129556579
Four	specific	Chr01	321000000	321040000	0.391977969964483
Four	specific	Chr01	321040000	321080000	0.67935946888479
Four	specific	Chr01	321080000	321120000	0.521648040592028
Four	specific	Chr01	321120000	321160000	0.596128721043691
Four	specific	Chr01	321160000	321200000	0.630687022977742
Four	specific	Chr01	321880000	321920000	0.672739413742328
Four	specific	Chr01	322080000	322120000	0.503494640792659
Four	specific	Chr01	322120000	322160000	0.512693075180177
Four	specific	Chr01	322200000	322240000	0.316497474749045
Four	specific	Chr01	322240000	322280000	0.324413774501213
Four	specific	Chr01	322360000	322400000	0.514533073280081
Four	specific	Chr01	322400000	322440000	0.410786471288937
Four	specific	Chr01	322480000	322520000	0.335076353232109
Four	specific	Chr01	322520000	322560000	0.884360155517079
Four	specific	Chr01	323080000	323120000	0.848985576806928
Four	specific	Chr01	323120000	323160000	0.291701783046111
Four	specific	Chr01	323160000	323200000	0.496813919111256
Four	specific	Chr01	327680000	327720000	0.353326814887381
Four	specific	Chr01	327720000	327760000	0.41315542948221
Four	specific	Chr01	329120000	329160000	0.684087761412688
Four	specific	Chr01	329160000	329200000	0.353172748801876
Four	specific	Chr02	1080000	1120000	0.688234784767593
Four	specific	Chr02	1120000	1160000	0.620294731571882
Four	specific	Chr02	1240000	1280000	0.423039418424426
Four	specific	Chr02	1920000	1960000	0.306581517745764
Four	specific	Chr02	3400000	3440000	0.435358563642654
Four	specific	Chr02	3760000	3800000	0.604169900549256
Four	specific	Chr02	3800000	3840000	0.577070452426169
Four	specific	Chr02	4880000	4920000	0.852444786330227
Four	specific	Chr02	5880000	5920000	0.20654845575604
Four	specific	Chr02	6000000	6040000	0.621560380345818
Four	specific	Chr02	6400000	6440000	0.67100516285338
Four	specific	Chr02	6440000	6480000	0.715658137501969
Four	specific	Chr02	6520000	6560000	0.995209086097894
Four	specific	Chr02	6560000	6600000	0.43321395715632
Four	specific	Chr02	8360000	8400000	0.363096794614864
Four	specific	Chr02	9160000	9200000	0.406198402925509
Four	specific	Chr02	9480000	9520000	0.894916994362608
Four	specific	Chr02	10400000	10440000	0.630195705860169
Four	specific	Chr02	10440000	10480000	0.398913805808286
Four	specific	Chr02	12000000	12040000	0.76822578558129
Four	specific	Chr02	12040000	12080000	0.429789650431405
Four	specific	Chr02	12760000	12800000	0.291661061901112
Four	specific	Chr02	12800000	12840000	0.604078447945057
Four	specific	Chr02	12840000	12880000	0.605704610851585
Four	specific	Chr02	12960000	13000000	0.62145185914966
Four	specific	Chr02	13000000	13040000	0.779223277733353
Four	specific	Chr02	19120000	19160000	0.751160095299232
Four	specific	Chr02	19240000	19280000	0.46286430760958
Four	specific	Chr02	19320000	19360000	1
Four	specific	Chr02	19880000	19920000	0.437805190405129
Four	specific	Chr02	19920000	19960000	0.631515868469528
Four	specific	Chr02	20320000	20360000	0.531752773768735
Four	specific	Chr02	22080000	22120000	0.267331004672492
Four	specific	Chr02	25040000	25080000	0.402299958997071
Four	specific	Chr02	25600000	25640000	0.604730304249272
Four	specific	Chr02	25640000	25680000	0.356324551990615
Four	specific	Chr02	27440000	27480000	0.599502511489039
Four	specific	Chr02	28080000	28120000	0.575760067545827
Four	specific	Chr02	29560000	29600000	1
Four	specific	Chr02	32640000	32680000	0.649303746074197
Four	specific	Chr02	33400000	33440000	0.351625493173257
Four	specific	Chr02	33520000	33560000	0.698148021562096
Four	specific	Chr02	34240000	34280000	0.55448455629136
Four	specific	Chr02	36000000	36040000	0.323183961156906
Four	specific	Chr02	36040000	36080000	0.26030500279781
Four	specific	Chr02	37080000	37120000	0.450504935442054
Four	specific	Chr02	40720000	40760000	0.522931585849065
Four	specific	Chr02	40760000	40800000	0.702773617307165
Four	specific	Chr02	41160000	41200000	0.999152759679083
Four	specific	Chr02	41200000	41240000	0.999390991752072
Four	specific	Chr02	42120000	42160000	0.420002912058154
Four	specific	Chr02	44880000	44920000	0.157721157893011
Four	specific	Chr02	44920000	44960000	0.620513134169061
Four	specific	Chr02	45320000	45360000	0.414364370493286
Four	specific	Chr02	46680000	46720000	0.575587200853613
Four	specific	Chr02	47520000	47560000	0.860662606869665
Four	specific	Chr02	49200000	49240000	0.393781480049481
Four	specific	Chr02	49360000	49400000	0.616922265328206
Four	specific	Chr02	49960000	50000000	0.986981363932719
Four	specific	Chr02	50040000	50080000	0.882809342174933
Four	specific	Chr02	51400000	51440000	0.474182581380157
Four	specific	Chr02	51440000	51480000	0.18642514374516
Four	specific	Chr02	51480000	51520000	0.194591491778846
Four	specific	Chr02	52880000	52920000	0.272932517110602
Four	specific	Chr02	52920000	52960000	0.258355103060549
Four	specific	Chr02	54840000	54880000	0.528740642368989
Four	specific	Chr02	55960000	56000000	0.582840076411351
Four	specific	Chr02	56640000	56680000	0.992357652873894
Four	specific	Chr02	56680000	56720000	0.733352243635242
Four	specific	Chr02	57560000	57600000	0.604421184496582
Four	specific	Chr02	58160000	58200000	0.621187494058346
Four	specific	Chr02	59520000	59560000	0.593176586252105
Four	specific	Chr02	60360000	60400000	0.281999851695914
Four	specific	Chr02	60400000	60440000	0.214784960828639
Four	specific	Chr02	61320000	61360000	0.607346762985669
Four	specific	Chr02	61560000	61600000	0.569968460223245
Four	specific	Chr02	62520000	62560000	0.419587446322922
Four	specific	Chr02	62600000	62640000	0.643276160752952
Four	specific	Chr02	63960000	64000000	0.420075741366825
Four	specific	Chr02	66120000	66160000	0.636014269688811
Four	specific	Chr02	67720000	67760000	0.700974029910837
Four	specific	Chr02	68600000	68640000	1
Four	specific	Chr02	70000000	70040000	0.997752978272222
Four	specific	Chr02	70080000	70120000	0.396747544943352
Four	specific	Chr02	70200000	70240000	0.703597558394923
Four	specific	Chr02	70240000	70280000	0.961188031125002
Four	specific	Chr02	70320000	70360000	0.999629794548913
Four	specific	Chr02	73440000	73480000	0.227605121747369
Four	specific	Chr02	73880000	73920000	0.304678458079831
Four	specific	Chr02	73920000	73960000	0.355601796485381
Four	specific	Chr02	77240000	77280000	0.625929012257264
Four	specific	Chr02	79760000	79800000	0.7216295090808
Four	specific	Chr02	79800000	79840000	0.291861607930111
Four	specific	Chr02	81320000	81360000	0.720817445292883
Four	specific	Chr02	81800000	81840000	0.749835016513292
Four	specific	Chr02	81840000	81880000	0.667072315140402
Four	specific	Chr02	82040000	82080000	0.499076231968932
Four	specific	Chr02	83520000	83560000	0.575257787426595
Four	specific	Chr02	87520000	87560000	0.311028775908549
Four	specific	Chr02	90960000	91000000	0.703188901747077
Four	specific	Chr02	91000000	91040000	0.505644663425186
Four	specific	Chr02	94880000	94920000	0.638179315748859
Four	specific	Chr02	94920000	94960000	0.31017938122869
Four	specific	Chr02	97000000	97040000	0.784447270332333
Four	specific	Chr02	98040000	98080000	0.516963029665924
Four	specific	Chr02	98080000	98120000	0.777188776905151
Four	specific	Chr02	98480000	98520000	0.993763051467199
Four	specific	Chr02	99880000	99920000	0.373529319413736
Four	specific	Chr02	102160000	102200000	0.927691248995616
Four	specific	Chr02	102200000	102240000	0.533235335849913
Four	specific	Chr02	104080000	104120000	0.396623577268001
Four	specific	Chr02	104120000	104160000	0.535851614641122
Four	specific	Chr02	105400000	105440000	0.617218922626334
Four	specific	Chr02	107680000	107720000	0.389881602516866
Four	specific	Chr02	108400000	108440000	0.603031976918835
Four	specific	Chr02	110200000	110240000	0.434698730692381
Four	specific	Chr02	110240000	110280000	0.790689144624291
Four	specific	Chr02	110480000	110520000	0.903766925974772
Four	specific	Chr02	110520000	110560000	0.490073394966916
Four	specific	Chr02	111080000	111120000	0.175521672036475
Four	specific	Chr02	112360000	112400000	0.232378452858048
Four	specific	Chr02	112400000	112440000	0.249251004335852
Four	specific	Chr02	112480000	112520000	0.416222967986959
Four	specific	Chr02	112520000	112560000	0.622421508769441
Four	specific	Chr02	113400000	113440000	0.729446092977641
Four	specific	Chr02	113440000	113480000	0.987828107456615
Four	specific	Chr02	114120000	114160000	0.999926625272633
Four	specific	Chr02	114160000	114200000	0.52561879210593
Four	specific	Chr02	114200000	114240000	0.808280514010023
