Ca_59Chr01	19540000	19560000	Ca_59Chr01	19800000	19820000
Ca_59Chr01	19575000	19590000	Ca_59Chr01	19740000	19755000
Ca_59Chr01	19630000	19640000	Ca_59Chr01	20880000	20890000
Ca_59Chr01	19920000	19930000	Ca_59Chr01	19950000	19960000
Ca_59Chr01	20175000	20200000	Ca_59Chr01	20250000	20275000
Ca_59Chr01	20210000	20220000	Ca_59Chr01	20320000	20330000
Ca_59Chr01	20375000	20400000	Ca_59Chr01	20575000	20600000
Ca_59Chr01	20380000	20390000	Ca_59Chr01	20430000	20440000
Ca_59Chr01	20480000	20500000	Ca_59Chr01	20940000	20960000
Ca_59Chr01	20570000	20580000	Ca_59Chr01	20880000	20890000
Ca_59Chr01	20675000	20700000	Ca_59Chr01	20950000	20975000
Ca_59Chr01	20725000	20750000	Ca_59Chr01	20900000	20925000
Ca_59Chr01	20750000	20775000	Ca_59Chr01	22825000	22850000
Ca_59Chr01	20780000	20800000	Ca_59Chr01	22900000	22920000
Ca_59Chr01	20790000	20800000	Ca_59Chr01	21300000	21310000
Ca_59Chr01	20880000	20890000	Ca_59Chr01	21750000	21760000
Ca_59Chr01	21000000	21015000	Ca_59Chr01	21135000	21150000
Ca_59Chr01	21160000	21170000	Ca_59Chr01	21260000	21270000
Ca_59Chr01	21220000	21240000	Ca_59Chr01	21360000	21380000
Ca_59Chr01	21380000	21390000	Ca_59Chr01	21460000	21470000
Ca_59Chr01	21460000	21480000	Ca_59Chr01	21580000	21600000
Ca_59Chr01	21645000	21660000	Ca_59Chr01	21690000	21705000
Ca_59Chr01	21780000	21795000	Ca_59Chr01	21870000	21885000
Ca_59Chr01	21810000	21825000	Ca_59Chr01	21855000	21870000
Ca_59Chr01	22075000	22100000	Ca_59Chr01	22175000	22200000
Ca_59Chr01	22360000	22380000	Ca_59Chr01	22600000	22620000
Ca_59Chr01	22400000	22410000	Ca_59Chr01	22510000	22520000
Ca_59Chr01	22425000	22440000	Ca_59Chr01	22590000	22605000
Ca_59Chr01	22510000	22520000	Ca_59Chr01	22630000	22640000
Ca_59Chr01	22815000	22830000	Ca_59Chr01	23010000	23025000
Ca_59Chr01	22990000	23000000	Ca_59Chr01	23070000	23080000
Ca_59Chr01	23110000	23120000	Ca_59Chr01	23140000	23150000
Ca_59Chr01	23355000	23370000	Ca_59Chr01	23550000	23565000
Ca_59Chr01	23360000	23370000	Ca_59Chr01	23400000	23410000
Ca_59Chr01	23400000	23410000	Ca_59Chr01	23570000	23580000
Ca_59Chr01	23445000	23460000	Ca_59Chr01	23520000	23535000
Ca_59Chr01	23600000	23610000	Ca_59Chr01	23630000	23640000
Ca_59Chr01	23700000	23710000	Ca_59Chr01	23760000	23770000
Ca_59Chr01	23700000	23725000	Ca_59Chr01	23925000	23950000
Ca_59Chr01	23790000	23805000	Ca_59Chr01	24030000	24045000
Ca_59Chr01	23820000	23840000	Ca_59Chr01	23920000	23940000
Ca_59Chr01	23840000	23860000	Ca_59Chr01	24200000	24220000
Ca_59Chr01	24040000	24060000	Ca_59Chr01	24220000	24240000
Ca_59Chr01	24240000	24250000	Ca_59Chr01	24340000	24350000
Ca_59Chr01	24340000	24360000	Ca_59Chr01	24600000	24620000
Ca_59Chr01	24400000	24410000	Ca_59Chr01	24490000	24500000
Ca_59Chr01	24400000	24410000	Ca_59Chr01	24610000	24620000
Ca_59Chr01	24420000	24430000	Ca_59Chr01	24530000	24540000
Ca_59Chr01	24495000	24510000	Ca_59Chr01	24600000	24615000
Ca_59Chr01	24620000	24630000	Ca_59Chr01	24710000	24720000
Ca_59Chr01	24620000	24630000	Ca_59Chr01	24750000	24760000
Ca_59Chr01	24760000	24780000	Ca_59Chr01	24860000	24880000
Ca_59Chr01	24825000	24850000	Ca_59Chr01	32775000	32800000
Ca_59Chr01	25030000	25040000	Ca_59Chr01	25120000	25130000
Ca_59Chr01	25070000	25080000	Ca_59Chr01	25160000	25170000
Ca_59Chr01	25180000	25200000	Ca_59Chr01	25380000	25400000
Ca_59Chr01	25200000	25220000	Ca_59Chr01	25340000	25360000
Ca_59Chr01	25230000	25245000	Ca_59Chr01	25485000	25500000
Ca_59Chr01	25395000	25410000	Ca_59Chr01	25515000	25530000
Ca_59Chr01	25600000	25610000	Ca_59Chr01	25630000	25640000
Ca_59Chr01	25880000	25890000	Ca_59Chr01	25990000	26000000
Ca_59Chr01	26010000	26025000	Ca_59Chr01	26130000	26145000
Ca_59Chr01	26190000	26200000	Ca_59Chr01	26250000	26260000
Ca_59Chr01	26270000	26280000	Ca_59Chr01	26360000	26370000
Ca_59Chr01	26410000	26420000	Ca_59Chr01	26530000	26540000
Ca_59Chr01	26415000	26430000	Ca_59Chr01	26580000	26595000
Ca_59Chr01	26730000	26745000	Ca_59Chr01	26850000	26865000
Ca_59Chr01	26880000	26890000	Ca_59Chr01	26940000	26950000
Ca_59Chr01	27160000	27170000	Ca_59Chr01	27260000	27270000
Ca_59Chr01	27165000	27180000	Ca_59Chr01	27495000	27510000
Ca_59Chr01	27180000	27195000	Ca_59Chr01	27345000	27360000
Ca_59Chr01	27600000	27625000	Ca_59Chr01	27975000	28000000
Ca_59Chr01	27600000	27625000	Ca_59Chr01	31200000	31225000
Ca_59Chr01	27615000	27630000	Ca_59Chr01	27795000	27810000
Ca_59Chr01	27615000	27630000	Ca_59Chr01	28035000	28050000
Ca_59Chr01	27620000	27640000	Ca_59Chr01	31780000	31800000
Ca_59Chr01	28120000	28130000	Ca_59Chr01	28200000	28210000
Ca_59Chr01	28240000	28260000	Ca_59Chr01	28380000	28400000
Ca_59Chr01	28300000	28310000	Ca_59Chr01	28390000	28400000
Ca_59Chr01	28400000	28420000	Ca_59Chr01	28600000	28620000
Ca_59Chr01	28480000	28500000	Ca_59Chr01	28600000	28620000
Ca_59Chr01	28630000	28640000	Ca_59Chr01	28760000	28770000
Ca_59Chr01	29160000	29170000	Ca_59Chr01	29270000	29280000
Ca_59Chr01	29260000	29280000	Ca_59Chr01	29500000	29520000
Ca_59Chr01	29400000	29410000	Ca_59Chr01	29470000	29480000
Ca_59Chr01	29400000	29415000	Ca_59Chr01	31080000	31095000
Ca_59Chr01	29575000	29600000	Ca_59Chr01	29800000	29825000
Ca_59Chr01	29825000	29850000	Ca_59Chr01	30175000	30200000
Ca_59Chr01	29865000	29880000	Ca_59Chr01	30075000	30090000
Ca_59Chr01	30050000	30060000	Ca_59Chr01	30140000	30150000
Ca_59Chr01	30080000	30090000	Ca_59Chr01	31270000	31280000
Ca_59Chr01	30180000	30190000	Ca_59Chr01	30300000	30310000
Ca_59Chr01	30470000	30480000	Ca_59Chr01	31100000	31110000
Ca_59Chr01	31180000	31200000	Ca_59Chr01	31580000	31600000
Ca_59Chr01	31220000	31240000	Ca_59Chr01	31540000	31560000
Ca_59Chr01	31760000	31770000	Ca_59Chr01	31850000	31860000
Ca_59Chr01	31880000	31900000	Ca_59Chr01	31960000	31980000
Ca_59Chr01	31930000	31940000	Ca_59Chr01	32020000	32030000
Ca_59Chr01	32040000	32060000	Ca_59Chr01	32260000	32280000
Ca_59Chr01	32150000	32160000	Ca_59Chr01	32250000	32260000
Ca_59Chr01	32300000	32310000	Ca_59Chr01	32420000	32430000
Ca_59Chr01	32480000	32500000	Ca_59Chr01	32820000	32840000
Ca_59Chr01	32580000	32600000	Ca_59Chr01	32900000	32920000
Ca_59Chr01	32985000	33000000	Ca_59Chr01	33150000	33165000
Ca_59Chr01	33015000	33030000	Ca_59Chr01	33135000	33150000
Ca_59Chr01	33255000	33270000	Ca_59Chr01	33735000	33750000
Ca_59Chr01	33340000	33360000	Ca_59Chr01	35080000	35100000
Ca_59Chr01	33340000	33360000	Ca_59Chr01	37200000	37220000
Ca_59Chr01	33350000	33375000	Ca_59Chr01	34050000	34075000
Ca_59Chr01	33420000	33435000	Ca_59Chr01	35325000	35340000
Ca_59Chr01	33450000	33465000	Ca_59Chr01	36465000	36480000
Ca_59Chr01	33460000	33480000	Ca_59Chr01	35760000	35780000
Ca_59Chr01	33550000	33575000	Ca_59Chr01	41275000	41300000
Ca_59Chr01	33620000	33640000	Ca_59Chr01	34260000	34280000
Ca_59Chr01	33620000	33640000	Ca_59Chr01	36460000	36480000
Ca_59Chr01	33675000	33690000	Ca_59Chr01	35325000	35340000
Ca_59Chr01	34120000	34140000	Ca_59Chr01	35660000	35680000
Ca_59Chr01	34160000	34170000	Ca_59Chr01	34280000	34290000
Ca_59Chr01	34180000	34200000	Ca_59Chr01	36240000	36260000
Ca_59Chr01	34275000	34290000	Ca_59Chr01	35085000	35100000
Ca_59Chr01	34470000	34485000	Ca_59Chr01	35775000	35790000
Ca_59Chr01	34480000	34500000	Ca_59Chr01	37540000	37560000
Ca_59Chr01	34490000	34500000	Ca_59Chr01	35100000	35110000
Ca_59Chr01	34500000	34525000	Ca_59Chr01	37625000	37650000
Ca_59Chr01	34530000	34545000	Ca_59Chr01	35760000	35775000
Ca_59Chr01	34560000	34575000	Ca_59Chr01	36465000	36480000
Ca_59Chr01	34675000	34700000	Ca_59Chr01	34975000	35000000
Ca_59Chr01	35100000	35110000	Ca_59Chr01	35280000	35290000
Ca_59Chr01	35310000	35325000	Ca_59Chr01	37260000	37275000
Ca_59Chr01	35325000	35340000	Ca_59Chr01	36375000	36390000
Ca_59Chr01	36000000	36015000	Ca_59Chr01	36465000	36480000
Ca_59Chr01	36050000	36060000	Ca_59Chr01	36510000	36520000
Ca_59Chr01	36080000	36100000	Ca_59Chr01	36460000	36480000
Ca_59Chr01	36350000	36375000	Ca_59Chr01	40075000	40100000
Ca_59Chr01	36450000	36475000	Ca_59Chr01	41250000	41275000
Ca_59Chr01	36465000	36480000	Ca_59Chr01	37320000	37335000
Ca_59Chr01	36610000	36620000	Ca_59Chr01	36710000	36720000
Ca_59Chr01	36780000	36795000	Ca_59Chr01	36960000	36975000
Ca_59Chr01	36990000	37000000	Ca_59Chr01	37080000	37090000
Ca_59Chr01	36990000	37005000	Ca_59Chr01	37185000	37200000
Ca_59Chr01	37025000	37050000	Ca_59Chr01	38500000	38525000
Ca_59Chr01	37025000	37050000	Ca_59Chr01	44075000	44100000
Ca_59Chr01	37120000	37140000	Ca_59Chr01	38140000	38160000
Ca_59Chr01	37360000	37380000	Ca_59Chr01	38060000	38080000
Ca_59Chr01	37375000	37400000	Ca_59Chr01	38100000	38125000
Ca_59Chr01	37430000	37440000	Ca_59Chr01	37460000	37470000
Ca_59Chr01	37460000	37470000	Ca_59Chr01	37700000	37710000
Ca_59Chr01	37460000	37480000	Ca_59Chr01	38040000	38060000
Ca_59Chr01	37540000	37550000	Ca_59Chr01	38340000	38350000
Ca_59Chr01	37600000	37625000	Ca_59Chr01	41250000	41275000
Ca_59Chr01	38055000	38070000	Ca_59Chr01	38505000	38520000
Ca_59Chr01	38200000	38220000	Ca_59Chr01	38400000	38420000
Ca_59Chr01	38500000	38520000	Ca_59Chr01	38520000	38540000
Ca_59Chr01	38510000	38520000	Ca_59Chr01	38620000	38630000
Ca_59Chr01	38790000	38805000	Ca_59Chr01	38970000	38985000
Ca_59Chr01	39000000	39010000	Ca_59Chr01	39350000	39360000
Ca_59Chr01	39000000	39020000	Ca_59Chr01	41240000	41260000
Ca_59Chr01	39070000	39080000	Ca_59Chr01	39110000	39120000
Ca_59Chr01	39075000	39090000	Ca_59Chr01	40035000	40050000
Ca_59Chr01	39180000	39195000	Ca_59Chr01	39375000	39390000
Ca_59Chr01	39540000	39560000	Ca_59Chr01	39880000	39900000
Ca_59Chr01	39675000	39690000	Ca_59Chr01	40170000	40185000
Ca_59Chr01	39780000	39795000	Ca_59Chr01	39900000	39915000
Ca_59Chr01	40305000	40320000	Ca_59Chr01	41100000	41115000
Ca_59Chr01	40450000	40475000	Ca_59Chr01	43300000	43325000
Ca_59Chr01	40820000	40830000	Ca_59Chr01	41030000	41040000
Ca_59Chr01	40875000	40890000	Ca_59Chr01	41025000	41040000
Ca_59Chr01	41070000	41085000	Ca_59Chr01	41385000	41400000
Ca_59Chr01	41275000	41300000	Ca_59Chr01	46125000	46150000
Ca_59Chr01	41400000	41410000	Ca_59Chr01	41500000	41510000
Ca_59Chr01	41610000	41620000	Ca_59Chr01	41670000	41680000
Ca_59Chr01	41700000	41715000	Ca_59Chr01	41805000	41820000
Ca_59Chr01	41725000	41750000	Ca_59Chr01	48275000	48300000
Ca_59Chr01	41925000	41940000	Ca_59Chr01	42930000	42945000
Ca_59Chr01	42160000	42180000	Ca_59Chr01	43720000	43740000
Ca_59Chr01	42225000	42250000	Ca_59Chr01	49975000	50000000
Ca_59Chr01	42375000	42390000	Ca_59Chr01	42675000	42690000
Ca_59Chr01	42960000	42970000	Ca_59Chr01	43110000	43120000
Ca_59Chr01	42990000	43005000	Ca_59Chr01	43140000	43155000
Ca_59Chr01	43000000	43010000	Ca_59Chr01	43050000	43060000
Ca_59Chr01	43190000	43200000	Ca_59Chr01	43330000	43340000
Ca_59Chr01	43210000	43220000	Ca_59Chr01	43270000	43280000
Ca_59Chr01	43320000	43340000	Ca_59Chr01	43660000	43680000
Ca_59Chr01	43320000	43340000	Ca_59Chr01	44820000	44840000
Ca_59Chr01	43320000	43340000	Ca_59Chr01	45080000	45100000
Ca_59Chr01	43380000	43395000	Ca_59Chr01	43605000	43620000
Ca_59Chr01	43425000	43450000	Ca_59Chr01	43600000	43625000
Ca_59Chr01	43605000	43620000	Ca_59Chr01	43755000	43770000
Ca_59Chr01	43650000	43660000	Ca_59Chr01	43760000	43770000
Ca_59Chr01	43920000	43935000	Ca_59Chr01	43995000	44010000
Ca_59Chr01	43930000	43940000	Ca_59Chr01	44050000	44060000
Ca_59Chr01	44050000	44060000	Ca_59Chr01	44130000	44140000
Ca_59Chr01	44550000	44560000	Ca_59Chr01	44690000	44700000
Ca_59Chr01	44770000	44780000	Ca_59Chr01	44880000	44890000
Ca_59Chr01	44895000	44910000	Ca_59Chr01	45060000	45075000
Ca_59Chr01	45090000	45100000	Ca_59Chr01	45120000	45130000
Ca_59Chr01	45200000	45220000	Ca_59Chr01	45400000	45420000
Ca_59Chr01	45250000	45260000	Ca_59Chr01	45330000	45340000
Ca_59Chr01	45550000	45575000	Ca_59Chr01	46375000	46400000
Ca_59Chr01	45700000	45725000	Ca_59Chr01	46300000	46325000
Ca_59Chr01	45765000	45780000	Ca_59Chr01	46020000	46035000
Ca_59Chr01	45795000	45810000	Ca_59Chr01	47565000	47580000
Ca_59Chr01	45875000	45900000	Ca_59Chr01	49250000	49275000
Ca_59Chr01	46100000	46125000	Ca_59Chr01	49250000	49275000
Ca_59Chr01	46170000	46180000	Ca_59Chr01	46300000	46310000
Ca_59Chr01	46230000	46245000	Ca_59Chr01	46290000	46305000
Ca_59Chr01	46300000	46320000	Ca_59Chr01	46560000	46580000
Ca_59Chr01	46300000	46320000	Ca_59Chr01	48140000	48160000
Ca_59Chr01	46890000	46900000	Ca_59Chr01	47110000	47120000
Ca_59Chr01	46990000	47000000	Ca_59Chr01	47040000	47050000
Ca_59Chr01	47125000	47150000	Ca_59Chr01	47325000	47350000
Ca_59Chr01	47140000	47150000	Ca_59Chr01	47460000	47470000
Ca_59Chr01	47340000	47350000	Ca_59Chr01	47430000	47440000
Ca_59Chr01	47340000	47350000	Ca_59Chr01	47470000	47480000
Ca_59Chr01	47720000	47740000	Ca_59Chr01	48060000	48080000
Ca_59Chr01	48220000	48240000	Ca_59Chr01	48440000	48460000
Ca_59Chr01	48280000	48290000	Ca_59Chr01	48410000	48420000
Ca_59Chr01	48855000	48870000	Ca_59Chr01	49005000	49020000
Ca_59Chr01	49050000	49075000	Ca_59Chr01	49825000	49850000
Ca_59Chr01	49060000	49080000	Ca_59Chr01	49660000	49680000
Ca_59Chr01	49200000	49225000	Ca_59Chr01	52275000	52300000
Ca_59Chr01	49680000	49690000	Ca_59Chr01	49800000	49810000
Ca_59Chr01	49935000	49950000	Ca_59Chr01	49980000	49995000
Ca_59Chr01	49950000	49975000	Ca_59Chr01	50275000	50300000
Ca_59Chr01	49975000	50000000	Ca_59Chr01	50200000	50225000
Ca_59Chr01	49980000	49995000	Ca_59Chr01	50040000	50055000
Ca_59Chr01	50130000	50140000	Ca_59Chr01	51350000	51360000
Ca_59Chr01	50210000	50220000	Ca_59Chr01	51970000	51980000
Ca_59Chr01	50380000	50390000	Ca_59Chr01	50940000	50950000
Ca_59Chr01	50430000	50445000	Ca_59Chr01	51900000	51915000
Ca_59Chr01	50440000	50460000	Ca_59Chr01	52000000	52020000
Ca_59Chr01	50700000	50720000	Ca_59Chr01	51580000	51600000
Ca_59Chr01	50710000	50720000	Ca_59Chr01	51510000	51520000
Ca_59Chr01	50775000	50790000	Ca_59Chr01	50925000	50940000
Ca_59Chr01	50940000	50960000	Ca_59Chr01	51260000	51280000
Ca_59Chr01	51075000	51090000	Ca_59Chr01	52260000	52275000
Ca_59Chr01	51250000	51275000	Ca_59Chr01	52375000	52400000
