Tissues	Types	Chr	BEG	END	Density
HLvsGR	shared	Chr01	294560000	294600000	1.31630663393524
HLvsGR	shared	Chr01	294600000	294640000	0.970558592559323
HLvsGR	shared	Chr01	29480000	29520000	0.894989756784222
HLvsGR	shared	Chr01	305560000	305600000	3.52172690435571
HLvsGR	shared	Chr01	309600000	309640000	1.97474861710142
HLvsGR	shared	Chr01	309640000	309680000	1.01456737795568
HLvsGR	shared	Chr01	312040000	312080000	1.62587166638777
HLvsGR	shared	Chr01	314440000	314480000	1.44138993826501
HLvsGR	shared	Chr01	315440000	315480000	0.591038931458653
HLvsGR	shared	Chr01	327600000	327640000	5.30839666158165
HLvsGR	shared	Chr01	327640000	327680000	1.05525241999175
HLvsGR	shared	Chr01	329160000	329200000	1.34301421933002
HLvsGR	shared	Chr01	331040000	331080000	1.89816678519059
HLvsGR	shared	Chr01	43200000	43240000	2.90525021487981
HLvsGR	shared	Chr01	43920000	43960000	1.08051139023864
HLvsGR	shared	Chr01	44640000	44680000	2.62418842087026
HLvsGR	shared	Chr01	47240000	47280000	1.3310145117595
HLvsGR	shared	Chr01	54240000	54280000	1.58609092750841
HLvsGR	shared	Chr01	61800000	61840000	1.3130961974425
HLvsGR	shared	Chr01	62200000	62240000	0.535670815677989
HLvsGR	shared	Chr01	67480000	67520000	2.11972246493625
HLvsGR	shared	Chr01	67520000	67560000	2.06347626084417
HLvsGR	shared	Chr01	71440000	71480000	0.97904115766322
HLvsGR	shared	Chr01	8040000	8080000	3.32303506384222
HLvsGR	shared	Chr01	8080000	8120000	0.853404434266356
HLvsGR	shared	Chr01	81720000	81760000	0.463611336520472
HLvsGR	shared	Chr01	81760000	81800000	1.20572859645061
HLvsGR	shared	Chr01	82320000	82360000	1.04096060059191
HLvsGR	shared	Chr01	88680000	88720000	5.46989966971918
HLvsGR	shared	Chr01	98720000	98760000	1.23416045806714
HLvsGR	shared	Chr02	103320000	103360000	1.27601166548057
HLvsGR	shared	Chr02	104160000	104200000	1.0750441218404
HLvsGR	shared	Chr02	110200000	110240000	1.53373564504351
HLvsGR	shared	Chr02	114520000	114560000	1.29145543798242
HLvsGR	shared	Chr02	121280000	121320000	0.731455265003608
HLvsGR	shared	Chr02	124680000	124720000	1.23392087270762
HLvsGR	shared	Chr02	124720000	124760000	5.6294781630006
HLvsGR	shared	Chr02	128880000	128920000	1.47682991170102
HLvsGR	shared	Chr02	132360000	132400000	0.48285867774276
HLvsGR	shared	Chr02	133680000	133720000	1.8940118872813
HLvsGR	shared	Chr02	133720000	133760000	1.21839113362133
HLvsGR	shared	Chr02	139000000	139040000	1.61837063452056
HLvsGR	shared	Chr02	139040000	139080000	1.85652470334953
HLvsGR	shared	Chr02	140520000	140560000	0.89358183226401
HLvsGR	shared	Chr02	140560000	140600000	1.28801469353264
HLvsGR	shared	Chr02	14320000	14360000	0.767701516192784
HLvsGR	shared	Chr02	143600000	143640000	2.28420657590206
HLvsGR	shared	Chr02	148920000	148960000	0.953440195767184
HLvsGR	shared	Chr02	148960000	149000000	2.11883586199258
HLvsGR	shared	Chr02	151600000	151640000	1.28117076620832
HLvsGR	shared	Chr02	15200000	15240000	0.830399031570273
HLvsGR	shared	Chr02	154720000	154760000	0.593721444115387
HLvsGR	shared	Chr02	156280000	156320000	0.62441844199488
HLvsGR	shared	Chr02	156320000	156360000	2.24138271629263
HLvsGR	shared	Chr02	157920000	157960000	1.57656587058524
HLvsGR	shared	Chr02	157960000	158000000	1.4477232463892
HLvsGR	shared	Chr02	159640000	159680000	1.08043185400602
HLvsGR	shared	Chr02	16120000	16160000	0.471947296341156
HLvsGR	shared	Chr02	162120000	162160000	1.1971680226649
HLvsGR	shared	Chr02	162160000	162200000	0.933903407726117
HLvsGR	shared	Chr02	164040000	164080000	1.61997717499408
HLvsGR	shared	Chr02	164080000	164120000	2.19847910070167
HLvsGR	shared	Chr02	164520000	164560000	0.719490536465472
HLvsGR	shared	Chr02	164560000	164600000	0.978872402718578
HLvsGR	shared	Chr02	166560000	166600000	0.404118694895905
HLvsGR	shared	Chr02	167120000	167160000	0.708651209252168
HLvsGR	shared	Chr02	169120000	169160000	1.34491540615108
HLvsGR	shared	Chr02	169160000	169200000	0.855897394605355
HLvsGR	shared	Chr02	37160000	37200000	1.17661996555022
HLvsGR	shared	Chr02	42720000	42760000	0.558225690530031
HLvsGR	shared	Chr02	46720000	46760000	0.880041379179907
HLvsGR	shared	Chr02	46760000	46800000	0.510738822182287
HLvsGR	shared	Chr02	51440000	51480000	0.740299099432389
HLvsGR	shared	Chr02	58800000	58840000	1.01208255939402
HLvsGR	shared	Chr02	59400000	59440000	0.496134158148811
HLvsGR	shared	Chr02	60720000	60760000	1.9799628921686
HLvsGR	shared	Chr02	60760000	60800000	1.43970018958764
HLvsGR	shared	Chr02	61560000	61600000	1.15118955670565
HLvsGR	shared	Chr02	6400000	6440000	2.12257010902983
HLvsGR	shared	Chr02	6440000	6480000	3.40955850371362
HLvsGR	shared	Chr02	65400000	65440000	0.541339178818371
HLvsGR	shared	Chr02	93760000	93800000	1.43728729107709
HLvsGR	shared	Chr02	93800000	93840000	1.42277344222977
HLvsGR	shared	Chr02	96480000	96520000	2.13780845124531
HLvsGR	shared	Chr02	98000000	98040000	3.4267580210103
HLvsGR	shared	Chr02	98040000	98080000	0.60525732609702
HLvsGR	shared	Chr03	100760000	100800000	0.35150046677957
HLvsGR	shared	Chr03	12200000	12240000	2.59925327538899
HLvsGR	shared	Chr03	122160000	122200000	0.893288708883174
HLvsGR	shared	Chr03	124200000	124240000	1.04512397906603
HLvsGR	shared	Chr03	13320000	13360000	1.95566736409276
HLvsGR	shared	Chr03	137000000	137040000	0.852850054721427
HLvsGR	shared	Chr03	137040000	137080000	1.55619435765433
HLvsGR	shared	Chr03	160000	200000	1.03764630174962
HLvsGR	shared	Chr03	16520000	16560000	1.26750973448066
HLvsGR	shared	Chr03	165400000	165440000	1.23509678804741
HLvsGR	shared	Chr03	16560000	16600000	1.51506435812231
HLvsGR	shared	Chr03	17400000	17440000	1.90223737573472
HLvsGR	shared	Chr03	17440000	17480000	0.930385129915314
HLvsGR	shared	Chr03	182000000	182040000	1.07511565273714
HLvsGR	shared	Chr03	19560000	19600000	2.06873015774369
HLvsGR	shared	Chr03	19600000	19640000	1.12488399888629
HLvsGR	shared	Chr03	200000	240000	0.863888879567478
HLvsGR	shared	Chr03	20120000	20160000	1.03326968382208
HLvsGR	shared	Chr03	212720000	212760000	1.11764713871424
HLvsGR	shared	Chr03	212760000	212800000	0.444568826720086
HLvsGR	shared	Chr03	220600000	220640000	0.961060298408976
HLvsGR	shared	Chr03	22120000	22160000	0.691927509192843
HLvsGR	shared	Chr03	222720000	222760000	1.05078997596566
HLvsGR	shared	Chr03	225160000	225200000	1.45155638289689
HLvsGR	shared	Chr03	22960000	23000000	1.46782867479637
HLvsGR	shared	Chr03	231440000	231480000	0.522377803372081
HLvsGR	shared	Chr03	237240000	237280000	1.91906117353248
HLvsGR	shared	Chr03	245200000	245240000	3.40671379831771
HLvsGR	shared	Chr03	245240000	245280000	2.80310697179996
HLvsGR	shared	Chr03	247600000	247640000	1.26824825460485
HLvsGR	shared	Chr03	247640000	247680000	0.898215252332805
HLvsGR	shared	Chr03	251360000	251400000	0.364269391269968
HLvsGR	shared	Chr03	254720000	254760000	0.530029139599947
HLvsGR	shared	Chr03	257960000	258000000	1.32593455120821
HLvsGR	shared	Chr03	258000000	258040000	1.08336003118549
HLvsGR	shared	Chr03	265120000	265160000	0.373557725978417
HLvsGR	shared	Chr03	265880000	265920000	2.52484075165182
HLvsGR	shared	Chr03	268560000	268600000	0.547116974387623
HLvsGR	shared	Chr03	270120000	270160000	1.41133001560199
HLvsGR	shared	Chr03	270720000	270760000	1.05994060153806
HLvsGR	shared	Chr03	270760000	270800000	1.22132730887621
HLvsGR	shared	Chr03	272840000	272880000	1.12349845184815
HLvsGR	shared	Chr03	285760000	285800000	4.5712017318224
HLvsGR	shared	Chr03	29880000	29920000	1.52940372441106
HLvsGR	shared	Chr03	29920000	29960000	0.878726809468003
HLvsGR	shared	Chr03	31200000	31240000	1.10807611983634
HLvsGR	shared	Chr03	31240000	31280000	2.02804737326307
HLvsGR	shared	Chr03	34280000	34320000	0.969854844069485
HLvsGR	shared	Chr03	34320000	34360000	0.925071184931762
HLvsGR	shared	Chr03	35560000	35600000	0.860091130720003
HLvsGR	shared	Chr03	35600000	35640000	0.495446098922666
HLvsGR	shared	Chr03	40280000	40320000	1.5133403606853
HLvsGR	shared	Chr03	4280000	4320000	1.62069674855678
HLvsGR	shared	Chr03	43880000	43920000	3.00138760172929
HLvsGR	shared	Chr03	43920000	43960000	1.70403522124076
HLvsGR	shared	Chr03	45600000	45640000	0.678696790425023
HLvsGR	shared	Chr03	45640000	45680000	1.93045975920738
HLvsGR	shared	Chr03	48680000	48720000	1.15776489006752
HLvsGR	shared	Chr03	52360000	52400000	0.979130509754755
HLvsGR	shared	Chr03	58440000	58480000	1.37960971137669
HLvsGR	shared	Chr03	59480000	59520000	0.647246600815123
HLvsGR	shared	Chr03	64560000	64600000	0.439774080864728
HLvsGR	shared	Chr03	70160000	70200000	0.912622932873375
HLvsGR	shared	Chr03	74400000	74440000	1.12806481240106
HLvsGR	shared	Chr03	74440000	74480000	1.39029967075822
HLvsGR	shared	Chr03	85160000	85200000	1.27098768107253
HLvsGR	shared	Chr03	92400000	92440000	0.599672842303664
HLvsGR	shared	Chr03	9240000	9280000	0.411470247599108
HLvsGR	shared	Chr04	103240000	103280000	1.55490006977329
HLvsGR	shared	Chr04	10560000	10600000	1.05537584865143
HLvsGR	shared	Chr04	1080000	1120000	0.704108245197852
HLvsGR	shared	Chr04	1120000	1160000	3.22668173600408
HLvsGR	shared	Chr04	11960000	12000000	0.454118445433045
HLvsGR	shared	Chr04	14280000	14320000	5.20091283279199
HLvsGR	shared	Chr04	144480000	144520000	1.25821931767792
HLvsGR	shared	Chr04	161640000	161680000	0.599633904049053
HLvsGR	shared	Chr04	164120000	164160000	0.56798489501898
HLvsGR	shared	Chr04	16440000	16480000	1.23204829034876
HLvsGR	shared	Chr04	16960000	17000000	1.87455269493416
HLvsGR	shared	Chr04	18000000	18040000	2.52694210916677
HLvsGR	shared	Chr04	18040000	18080000	1.78654787158826
HLvsGR	shared	Chr04	183760000	183800000	0.979216567941458
HLvsGR	shared	Chr04	183800000	183840000	1.3305584085217
HLvsGR	shared	Chr04	18760000	18800000	1.77327116377627
HLvsGR	shared	Chr04	189480000	189520000	0.798677515503327
HLvsGR	shared	Chr04	200480000	200520000	1.20241575553673
HLvsGR	shared	Chr04	20560000	20600000	0.846875544966886
HLvsGR	shared	Chr04	218480000	218520000	1.10394417676232
HLvsGR	shared	Chr04	219760000	219800000	3.76676597742724
HLvsGR	shared	Chr04	219800000	219840000	1.46979740891886
HLvsGR	shared	Chr04	225240000	225280000	1.37853928326862
HLvsGR	shared	Chr04	225280000	225320000	0.888897719365247
HLvsGR	shared	Chr04	227960000	228000000	0.736125173394479
HLvsGR	shared	Chr04	230240000	230280000	0.828689093165017
HLvsGR	shared	Chr04	23520000	23560000	0.462720185329568
HLvsGR	shared	Chr04	237320000	237360000	1.60580228456884
HLvsGR	shared	Chr04	243880000	243920000	3.59930353853244
HLvsGR	shared	Chr04	245840000	245880000	1.01122036889031
HLvsGR	shared	Chr04	2720000	2760000	1.36241077702869
HLvsGR	shared	Chr04	2760000	2800000	3.92707377614131
HLvsGR	shared	Chr04	31280000	31320000	1.28963369153759
HLvsGR	shared	Chr04	31320000	31360000	2.15316561025177
HLvsGR	shared	Chr04	37800000	37840000	0.824662374684054
HLvsGR	shared	Chr04	38960000	39000000	0.832470069251189
HLvsGR	shared	Chr04	42160000	42200000	3.13897409686885
HLvsGR	shared	Chr04	42720000	42760000	2.2607195727575
HLvsGR	shared	Chr04	42760000	42800000	1.19023466147291
HLvsGR	shared	Chr04	43520000	43560000	1.41309327286205
HLvsGR	shared	Chr04	43560000	43600000	2.69714773800107
HLvsGR	shared	Chr04	480000	520000	0.660247430442423
HLvsGR	shared	Chr04	48840000	48880000	1.36158275549251
HLvsGR	shared	Chr04	48880000	48920000	0.451075984575841
HLvsGR	shared	Chr04	50560000	50600000	0.785097818985748
HLvsGR	shared	Chr04	520000	560000	0.934535093080352
HLvsGR	shared	Chr04	54560000	54600000	1.01543988766099
HLvsGR	shared	Chr04	59520000	59560000	0.634100403188231
HLvsGR	shared	Chr04	60600000	60640000	1.15956134949703
HLvsGR	shared	Chr04	6160000	6200000	1.65470264038989
HLvsGR	shared	Chr04	67440000	67480000	0.350626685750263
HLvsGR	shared	Chr04	75720000	75760000	1.80828280911716
HLvsGR	shared	Chr04	75760000	75800000	1.99232382326928
HLvsGR	shared	Chr04	7760000	7800000	2.16928599046386
HLvsGR	shared	Chr04	78320000	78360000	1.18888643262004
HLvsGR	shared	Chr04	8400000	8440000	0.665260344207558
HLvsGR	shared	Chr04	8440000	8480000	0.563505005605975
HLvsGR	shared	Chr04	86760000	86800000	1.04783451523485
HLvsGR	shared	Chr04	87800000	87840000	1.6863318478064
HLvsGR	shared	Chr04	89360000	89400000	1.26962506858141
HLvsGR	shared	Chr04	9120000	9160000	0.464412289466257
HLvsGR	shared	Chr04	9640000	9680000	0.498047592310281
HLvsGR	shared	Chr05	111280000	111320000	1.21553398403968
HLvsGR	shared	Chr05	11720000	11760000	0.623180098757158
HLvsGR	shared	Chr05	119560000	119600000	0.386614327718357
HLvsGR	shared	Chr05	119600000	119640000	0.678416727358076
HLvsGR	shared	Chr05	12680000	12720000	2.83082884533453
HLvsGR	shared	Chr05	12720000	12760000	2.95350437695788
HLvsGR	shared	Chr05	131920000	131960000	1.20508612011282
HLvsGR	shared	Chr05	136160000	136200000	1.22293683260648
HLvsGR	shared	Chr05	145280000	145320000	0.935477712245564
HLvsGR	shared	Chr05	179320000	179360000	1.94541684609362
HLvsGR	shared	Chr05	185840000	185880000	0.807687733049832
HLvsGR	shared	Chr05	195760000	195800000	2.00762950446097
HLvsGR	shared	Chr05	196960000	197000000	1.17943292414537
HLvsGR	shared	Chr05	205720000	205760000	0.906389072814121
HLvsGR	shared	Chr05	206080000	206120000	1.32602543363532
HLvsGR	shared	Chr05	207840000	207880000	1.23002733632943
HLvsGR	shared	Chr05	216040000	216080000	1.76327044871475
HLvsGR	shared	Chr05	21640000	21680000	1.61840721041919
HLvsGR	shared	Chr05	21680000	21720000	1.16538040373541
HLvsGR	shared	Chr05	235240000	235280000	0.572805321157531
HLvsGR	shared	Chr05	245600000	245640000	3.97011709079184
HLvsGR	shared	Chr05	246120000	246160000	1.75569270553504
HLvsGR	shared	Chr05	249160000	249200000	1.2482888532611
HLvsGR	shared	Chr05	249480000	249520000	2.23363018655079
HLvsGR	shared	Chr05	28920000	28960000	1.32878953832222
HLvsGR	shared	Chr05	32680000	32720000	0.991524426646501
HLvsGR	shared	Chr05	36360000	36400000	0.892361600966935
HLvsGR	shared	Chr05	38000000	38040000	1.13596267352243
HLvsGR	shared	Chr05	39720000	39760000	3.11767808049622
HLvsGR	shared	Chr05	40680000	40720000	0.402173741768029
HLvsGR	shared	Chr05	41360000	41400000	1.33529350170733
HLvsGR	shared	Chr05	4400000	4440000	0.68469151929038
HLvsGR	shared	Chr05	4440000	4480000	1.84290206644252
HLvsGR	shared	Chr05	46840000	46880000	0.79388682695945
HLvsGR	shared	Chr05	48680000	48720000	2.81557695453818
HLvsGR	shared	Chr05	53480000	53520000	0.932140525767004
HLvsGR	shared	Chr05	62520000	62560000	1.61692904211656
HLvsGR	shared	Chr05	62560000	62600000	0.789094348949052
HLvsGR	shared	Chr05	81240000	81280000	1.60052929024786
HLvsGR	shared	Chr05	8400000	8440000	0.986738980178264
HLvsGR	shared	Chr05	84560000	84600000	0.882341911945757
HLvsGR	shared	Chr05	89480000	89520000	0.696931020454006
HLvsGR	shared	Chr05	8960000	9000000	1.92949285484281
HLvsGR	shared	Chr05	95000000	95040000	1.01811375167491
HLvsGR	shared	Chr06	1000000	1040000	2.81862482308839
HLvsGR	shared	Chr06	101320000	101360000	0.830249395492502
HLvsGR	shared	Chr06	101360000	101400000	0.752832594246896
HLvsGR	shared	Chr06	102720000	102760000	0.459908814950086
HLvsGR	shared	Chr06	114200000	114240000	0.789375685364011
HLvsGR	shared	Chr06	11560000	11600000	0.448217843854625
HLvsGR	shared	Chr06	118880000	118920000	0.856454066928691
HLvsGR	shared	Chr06	118920000	118960000	1.10876449245929
HLvsGR	shared	Chr06	13880000	13920000	0.705521981443235
HLvsGR	shared	Chr06	144280000	144320000	0.902728782061817
HLvsGR	shared	Chr06	148560000	148600000	1.23744517443082
HLvsGR	shared	Chr06	149120000	149160000	1.65885794302095
HLvsGR	shared	Chr06	151560000	151600000	1.39227109127859
HLvsGR	shared	Chr06	17800000	17840000	2.12920141698378
HLvsGR	shared	Chr06	17840000	17880000	1.80438315206584
HLvsGR	shared	Chr06	18760000	18800000	1.08579819172889
HLvsGR	shared	Chr06	188320000	188360000	1.02273822672732
HLvsGR	shared	Chr06	189720000	189760000	1.81213465736963
HLvsGR	shared	Chr06	19240000	19280000	3.36230090603472
HLvsGR	shared	Chr06	192600000	192640000	0.731185700478272
HLvsGR	shared	Chr06	192640000	192680000	0.742193784280191
HLvsGR	shared	Chr06	195080000	195120000	3.12145999995719
HLvsGR	shared	Chr06	20160000	20200000	3.81760257801091
HLvsGR	shared	Chr06	20800000	20840000	0.608589001258647
HLvsGR	shared	Chr06	212400000	212440000	1.88129546968079
HLvsGR	shared	Chr06	212440000	212480000	0.854057853190948
HLvsGR	shared	Chr06	216880000	216920000	1.27099838250642
HLvsGR	shared	Chr06	237040000	237080000	0.754850570323379
HLvsGR	shared	Chr06	237080000	237120000	1.48108714215561
HLvsGR	shared	Chr06	248640000	248680000	1.19233680778258
HLvsGR	shared	Chr06	249120000	249160000	3.27428752346669
HLvsGR	shared	Chr06	250160000	250200000	0.668471341124082
HLvsGR	shared	Chr06	250200000	250240000	0.404436839571883
HLvsGR	shared	Chr06	26560000	26600000	1.37429553926274
HLvsGR	shared	Chr06	26600000	26640000	2.19912482448566
HLvsGR	shared	Chr06	28440000	28480000	2.54047201248328
HLvsGR	shared	Chr06	29880000	29920000	0.806999130620094
HLvsGR	shared	Chr06	31680000	31720000	0.897760918814522
HLvsGR	shared	Chr06	37680000	37720000	1.77306151110667
HLvsGR	shared	Chr06	37720000	37760000	0.907283127894573
HLvsGR	shared	Chr06	39200000	39240000	0.880987648746551
HLvsGR	shared	Chr06	40240000	40280000	0.881427037431521
HLvsGR	shared	Chr06	41040000	41080000	0.641046228656863
HLvsGR	shared	Chr06	41080000	41120000	2.0246208842449
HLvsGR	shared	Chr06	42600000	42640000	1.22536937818677
HLvsGR	shared	Chr06	43520000	43560000	2.46153309826116
HLvsGR	shared	Chr06	45000000	45040000	1.81183700485644
HLvsGR	shared	Chr06	50560000	50600000	3.74288534744306
HLvsGR	shared	Chr06	55960000	56000000	1.75923674870259
HLvsGR	shared	Chr06	61440000	61480000	0.632551673553138
HLvsGR	shared	Chr06	61480000	61520000	0.727031845120145
HLvsGR	shared	Chr06	63720000	63760000	2.20655775307362
HLvsGR	shared	Chr06	63760000	63800000	0.671878523235187
HLvsGR	shared	Chr06	64120000	64160000	0.51714816768931
HLvsGR	shared	Chr06	69280000	69320000	1.92885052287477
HLvsGR	shared	Chr06	8040000	8080000	1.46749737426568
HLvsGR	shared	Chr06	88720000	88760000	0.963418673410283
HLvsGR	shared	Chr06	91960000	92000000	1.60160523018662
HLvsGR	shared	Chr06	960000	1000000	0.988696279022993
HLvsGR	shared	Chr06	97080000	97120000	1.94079649300382
HLvsGR	shared	Chr06	9720000	9760000	0.692234814470686
HLvsGR	shared	Chr06	9760000	9800000	2.26418397240003
HLvsGR	shared	Chr07	105360000	105400000	1.63167715991029
HLvsGR	shared	Chr07	121080000	121120000	0.683110764022817
HLvsGR	shared	Chr07	12200000	12240000	1.1324000759607
HLvsGR	shared	Chr07	12640000	12680000	0.728354149439313
HLvsGR	shared	Chr07	12680000	12720000	0.677212420761871
HLvsGR	shared	Chr07	144080000	144120000	1.70117164138382
HLvsGR	shared	Chr07	150040000	150080000	0.521240991877306
HLvsGR	shared	Chr07	161760000	161800000	0.813586973223186
HLvsGR	shared	Chr07	196480000	196520000	1.21424360212646
HLvsGR	shared	Chr07	19920000	19960000	1.81011638738327
HLvsGR	shared	Chr07	203560000	203600000	1.72204909021705
HLvsGR	shared	Chr07	20360000	20400000	0.973395517922842
HLvsGR	shared	Chr07	207040000	207080000	3.64351846194118
HLvsGR	shared	Chr07	210640000	210680000	1.03984652755759
HLvsGR	shared	Chr07	210680000	210720000	0.833499645702779
HLvsGR	shared	Chr07	211920000	211960000	0.957517999272248
HLvsGR	shared	Chr07	222480000	222520000	1.3224674818972
HLvsGR	shared	Chr07	223720000	223760000	2.24370293402765
HLvsGR	shared	Chr07	226200000	226240000	0.694847223516272
HLvsGR	shared	Chr07	228360000	228400000	1.36771461354961
HLvsGR	shared	Chr07	230200000	230240000	1.44578370690449
HLvsGR	shared	Chr07	249280000	249320000	0.795215199853727
HLvsGR	shared	Chr07	25120000	25160000	1.55779515591879
HLvsGR	shared	Chr07	252920000	252960000	0.519021306536771
HLvsGR	shared	Chr07	252960000	253000000	0.772703975548165
HLvsGR	shared	Chr07	255680000	255720000	1.19073619400308
HLvsGR	shared	Chr07	258520000	258560000	0.400489975658926
HLvsGR	shared	Chr07	260200000	260240000	2.91882575509001
HLvsGR	shared	Chr07	262480000	262520000	1.00216767205516
HLvsGR	shared	Chr07	3120000	3160000	2.06198738288458
HLvsGR	shared	Chr07	31600000	31640000	1.76909114914699
HLvsGR	shared	Chr07	3160000	3200000	3.29230256925033
HLvsGR	shared	Chr07	31640000	31680000	0.969476205345602
HLvsGR	shared	Chr07	32840000	32880000	1.50139017096843
HLvsGR	shared	Chr07	40440000	40480000	0.997238816392906
HLvsGR	shared	Chr07	40480000	40520000	1.78747340378184
HLvsGR	shared	Chr07	4720000	4760000	0.772579241998539
HLvsGR	shared	Chr07	53080000	53120000	1.21274575731344
HLvsGR	shared	Chr07	55760000	55800000	0.926085757195259
HLvsGR	shared	Chr07	5760000	5800000	0.873407384668685
HLvsGR	shared	Chr07	60120000	60160000	0.747451686955287
HLvsGR	shared	Chr07	62000000	62040000	3.47466692016023
HLvsGR	shared	Chr07	63440000	63480000	1.10962436942821
HLvsGR	shared	Chr07	8320000	8360000	1.40311208167011
HLvsGR	shared	Chr07	88840000	88880000	2.11013089757211
HLvsGR	shared	Chr07	88880000	88920000	1.51549274011846
HLvsGR	shared	Chr07	8960000	9000000	1.63931642304901
HLvsGR	shared	Chr08	107160000	107200000	0.756875097697427
HLvsGR	shared	Chr08	108680000	108720000	2.89182468214531
HLvsGR	shared	Chr08	109160000	109200000	0.873216495826468
HLvsGR	shared	Chr08	109640000	109680000	0.793665677705383
HLvsGR	shared	Chr08	112360000	112400000	0.763790232921671
HLvsGR	shared	Chr08	112880000	112920000	0.696906649387223
HLvsGR	shared	Chr08	118960000	119000000	0.58517335231692
HLvsGR	shared	Chr08	127360000	127400000	0.856425148628454
HLvsGR	shared	Chr08	127400000	127440000	1.00668687881338
HLvsGR	shared	Chr08	128720000	128760000	2.20743358529312
HLvsGR	shared	Chr08	128760000	128800000	0.881291041862024
HLvsGR	shared	Chr08	133840000	133880000	0.989556324780594
HLvsGR	shared	Chr08	138880000	138920000	1.24182234532668
HLvsGR	shared	Chr08	138920000	138960000	1.72183091214817
HLvsGR	shared	Chr08	141120000	141160000	1.63204505671871
HLvsGR	shared	Chr08	141640000	141680000	1.29005486157901
HLvsGR	shared	Chr08	143920000	143960000	1.24820606645614
HLvsGR	shared	Chr08	145280000	145320000	1.68243287025017
HLvsGR	shared	Chr08	145320000	145360000	0.628333039958068
HLvsGR	shared	Chr08	145680000	145720000	1.87407851618305
HLvsGR	shared	Chr08	145720000	145760000	0.897837102756039
HLvsGR	shared	Chr08	153360000	153400000	1.46817655101458
HLvsGR	shared	Chr08	153400000	153440000	0.895057354309446
HLvsGR	shared	Chr08	154800000	154840000	0.671444110675615
HLvsGR	shared	Chr08	156240000	156280000	0.800468297504302
HLvsGR	shared	Chr08	156760000	156800000	2.18948593970377
HLvsGR	shared	Chr08	156800000	156840000	0.91311234134497
HLvsGR	shared	Chr08	158760000	158800000	1.06975901395761
HLvsGR	shared	Chr08	160280000	160320000	1.71483136088307
HLvsGR	shared	Chr08	163560000	163600000	1.44352387447956
HLvsGR	shared	Chr08	164920000	164960000	5.47441287028664
HLvsGR	shared	Chr08	164960000	165000000	1.21111681580155
HLvsGR	shared	Chr08	165600000	165640000	0.358897676045864
HLvsGR	shared	Chr08	166280000	166320000	0.660713009662136
HLvsGR	shared	Chr08	166320000	166360000	1.28288981406639
HLvsGR	shared	Chr08	1920000	1960000	3.27344730575188
HLvsGR	shared	Chr08	1960000	2000000	0.727555470622163
HLvsGR	shared	Chr08	27040000	27080000	1.21246948173631
HLvsGR	shared	Chr08	46160000	46200000	0.9768613146351
HLvsGR	shared	Chr08	46640000	46680000	1.76292539316405
HLvsGR	shared	Chr08	61160000	61200000	1.74036719145413
HLvsGR	shared	Chr08	70080000	70120000	1.08757405590644
