Tissues	Types	Chr	BEG	END	Density
Four	specific	Chr01	59680000	59720000	0.348676061025774
Four	specific	Chr01	59720000	59760000	0.354271020526408
Four	specific	Chr01	60160000	60200000	0.999816831122657
Four	specific	Chr01	61160000	61200000	0.633309366080488
Four	specific	Chr01	62600000	62640000	0.824679474103286
Four	specific	Chr01	62640000	62680000	0.500287900153293
Four	specific	Chr01	63680000	63720000	0.418959102284175
Four	specific	Chr01	63720000	63760000	0.244682259847328
Four	specific	Chr01	63760000	63800000	0.530254295085916
Four	specific	Chr01	66600000	66640000	0.600876597237466
Four	specific	Chr01	75840000	75880000	0.899258811185146
Four	specific	Chr01	75880000	75920000	0.398598724956712
Four	specific	Chr01	78080000	78120000	0.546728329155481
Four	specific	Chr01	81360000	81400000	0.37052234050224
Four	specific	Chr01	81440000	81480000	0.629956079425103
Four	specific	Chr01	82720000	82760000	0.537384743490813
Four	specific	Chr01	82760000	82800000	0.506942795498561
Four	specific	Chr01	83240000	83280000	0.828649937951603
Four	specific	Chr01	83280000	83320000	0.701260901008386
Four	specific	Chr01	83760000	83800000	0.425238505542963
Four	specific	Chr01	83800000	83840000	0.639546011606501
Four	specific	Chr01	84680000	84720000	0.751446895456489
Four	specific	Chr01	84720000	84760000	0.929330880071233
Four	specific	Chr01	84760000	84800000	0.997765521420008
Four	specific	Chr01	85320000	85360000	0.934225086090499
Four	specific	Chr01	85360000	85400000	0.500437970939912
Four	specific	Chr01	86280000	86320000	0.613293080563156
Four	specific	Chr01	86320000	86360000	0.33678480552592
Four	specific	Chr01	86800000	86840000	1
Four	specific	Chr01	88080000	88120000	0.766296085170974
Four	specific	Chr01	88920000	88960000	0.786781166079457
Four	specific	Chr01	90960000	91000000	0.388968215011177
Four	specific	Chr01	91440000	91480000	0.722002768486932
Four	specific	Chr01	97160000	97200000	0.618431383322679
Four	specific	Chr01	97200000	97240000	0.662550930699484
Four	specific	Chr01	101880000	101920000	0.933716487911763
Four	specific	Chr01	102480000	102520000	0.677023144863232
Four	specific	Chr01	105760000	105800000	0.608997557683329
Four	specific	Chr01	106640000	106680000	0.462879925774187
Four	specific	Chr01	106720000	106760000	0.992458024837002
Four	specific	Chr01	108440000	108480000	0.837774288881014
Four	specific	Chr01	109840000	109880000	0.645284426577365
Four	specific	Chr01	115240000	115280000	0.577707052523884
Four	specific	Chr01	115280000	115320000	0.451296585108163
Four	specific	Chr01	118000000	118040000	0.737756083246073
Four	specific	Chr01	118040000	118080000	0.457025297226383
Four	specific	Chr01	120960000	121000000	0.662391086580748
Four	specific	Chr01	121400000	121440000	0.414536917397609
Four	specific	Chr01	121440000	121480000	0.247439824522603
Four	specific	Chr01	121480000	121520000	0.290983930500995
Four	specific	Chr01	123120000	123160000	0.605722573457871
Four	specific	Chr01	123160000	123200000	0.707753916154978
Four	specific	Chr01	126480000	126520000	0.488928501802747
Four	specific	Chr01	126880000	126920000	0.911278963325877
Four	specific	Chr01	128800000	128840000	0.547492286758526
Four	specific	Chr01	129360000	129400000	0.412183662526247
Four	specific	Chr01	129960000	130000000	0.385472295967178
Four	specific	Chr01	138680000	138720000	0.934713663893091
Four	specific	Chr01	141880000	141920000	0.248306427851325
Four	specific	Chr01	141920000	141960000	0.391291475663457
Four	specific	Chr01	143000000	143040000	0.478051991838352
Four	specific	Chr01	144600000	144640000	0.394998134182116
Four	specific	Chr01	145840000	145880000	0.586066347087255
Four	specific	Chr01	149440000	149480000	0.437717071008591
Four	specific	Chr01	154560000	154600000	0.311048132948824
Four	specific	Chr01	154600000	154640000	0.49664001236074
Four	specific	Chr01	154640000	154680000	0.481949009440876
Four	specific	Chr01	156880000	156920000	0.729384210630882
Four	specific	Chr01	157320000	157360000	0.498186296326234
Four	specific	Chr01	163800000	163840000	0.159281197316524
Four	specific	Chr01	163840000	163880000	0.515512202036089
Four	specific	Chr01	164240000	164280000	0.324190738492052
Four	specific	Chr01	165280000	165320000	0.629364509232415
Four	specific	Chr01	165920000	165960000	0.480054169477909
Four	specific	Chr01	167560000	167600000	0.969321733297599
Four	specific	Chr01	167600000	167640000	0.224815689048546
Four	specific	Chr01	167640000	167680000	0.328679956047314
Four	specific	Chr01	169120000	169160000	0.521917707458895
Four	specific	Chr01	170320000	170360000	0.748350613377606
Four	specific	Chr01	173360000	173400000	0.628995589724726
Four	specific	Chr01	174320000	174360000	0.357921913158825
Four	specific	Chr01	177360000	177400000	0.446862008970805
Four	specific	Chr01	177440000	177480000	0.506240897959517
Four	specific	Chr01	178680000	178720000	0.913311013705509
Four	specific	Chr01	178720000	178760000	0.310188133250057
Four	specific	Chr01	180880000	180920000	0.332517315353123
Four	specific	Chr01	182120000	182160000	0.606650987167611
Four	specific	Chr01	182600000	182640000	0.573602049282793
Four	specific	Chr01	186320000	186360000	0.971544746535877
Four	specific	Chr01	187600000	187640000	0.404859111826839
Four	specific	Chr01	189480000	189520000	0.390513059700861
Four	specific	Chr01	189560000	189600000	0.636216320560714
Four	specific	Chr01	189600000	189640000	0.488158747642365
Four	specific	Chr01	190240000	190280000	0.9029278474851
Four	specific	Chr01	193160000	193200000	0.746646954939367
Four	specific	Chr01	193640000	193680000	0.94917645102801
Four	specific	Chr01	193680000	193720000	0.512785385433943
Four	specific	Chr01	193720000	193760000	0.668320912587218
Four	specific	Chr01	196040000	196080000	0.714855627265466
Four	specific	Chr01	196080000	196120000	0.50683692944858
Four	specific	Chr01	197120000	197160000	0.212722155585402
Four	specific	Chr01	197920000	197960000	0.41187086134691
Four	specific	Chr01	197960000	198000000	0.670678263213855
Four	specific	Chr01	198440000	198480000	0.983432135684755
Four	specific	Chr01	198840000	198880000	0.379390856803108
Four	specific	Chr01	198880000	198920000	0.206861795618382
Four	specific	Chr01	199320000	199360000	0.186905394681804
Four	specific	Chr01	199360000	199400000	0.328978453196837
Four	specific	Chr01	201800000	201840000	0.387677176625019
Four	specific	Chr01	202680000	202720000	0.372331710463679
Four	specific	Chr01	203880000	203920000	0.55605869637855
Four	specific	Chr01	206280000	206320000	0.630789643268084
Four	specific	Chr01	207400000	207440000	0.489998690132493
Four	specific	Chr01	207440000	207480000	0.381124531325937
Four	specific	Chr01	208400000	208440000	0.439518926788736
Four	specific	Chr01	208440000	208480000	0.362812841043354
Four	specific	Chr01	210280000	210320000	0.754434846864352
Four	specific	Chr01	210320000	210360000	0.386038905021344
Four	specific	Chr01	210840000	210880000	0.933805919119841
Four	specific	Chr01	210880000	210920000	0.959790975051335
Four	specific	Chr01	211160000	211200000	0.659568603408322
Four	specific	Chr01	212320000	212360000	0.236550321103914
Four	specific	Chr01	217760000	217800000	0.638174465762537
Four	specific	Chr01	220800000	220840000	0.431659035139622
Four	specific	Chr01	220840000	220880000	0.727753079855539
Four	specific	Chr01	221680000	221720000	0.348556354440951
Four	specific	Chr01	221720000	221760000	0.393245212953153
Four	specific	Chr01	223400000	223440000	0.666971815281317
Four	specific	Chr01	224400000	224440000	0.43265722243113
Four	specific	Chr01	224440000	224480000	0.498122641867963
Four	specific	Chr01	226360000	226400000	0.567169579984923
Four	specific	Chr01	226640000	226680000	0.668199416916959
Four	specific	Chr01	226680000	226720000	0.357141363840106
Four	specific	Chr01	226720000	226760000	0.591011173500993
Four	specific	Chr01	227920000	227960000	0.543385475345002
Four	specific	Chr01	228440000	228480000	0.590033525827411
Four	specific	Chr01	228480000	228520000	0.88739745627183
Four	specific	Chr01	230480000	230520000	0.718430951537744
Four	specific	Chr01	230520000	230560000	0.743565767183006
Four	specific	Chr01	233200000	233240000	0.375680502829015
Four	specific	Chr01	233320000	233360000	0.651164922865075
Four	specific	Chr01	233920000	233960000	0.595483021601774
Four	specific	Chr01	235360000	235400000	0.838460178945111
Four	specific	Chr01	235400000	235440000	0.653319806312338
Four	specific	Chr01	237320000	237360000	0.365379069182051
Four	specific	Chr01	240240000	240280000	0.323313194301574
Four	specific	Chr01	240280000	240320000	0.694738376578604
Four	specific	Chr01	242880000	242920000	0.983738530298329
Four	specific	Chr01	247280000	247320000	0.42020279680623
Four	specific	Chr01	247400000	247440000	0.988512357013002
Four	specific	Chr01	247520000	247560000	0.995424908890095
Four	specific	Chr01	250680000	250720000	0.820293967820436
Four	specific	Chr01	250720000	250760000	0.321131011593475
Four	specific	Chr01	251960000	252000000	0.658664035058593
Four	specific	Chr01	252000000	252040000	0.104223143669628
Four	specific	Chr01	254920000	254960000	0.287110013392285
Four	specific	Chr01	254960000	255000000	0.443882917722561
Four	specific	Chr01	255440000	255480000	0.518540811979993
Four	specific	Chr01	255480000	255520000	0.612741564364984
Four	specific	Chr01	255520000	255560000	0.636741860542464
Four	specific	Chr01	255560000	255600000	0.256519185027606
Four	specific	Chr01	257600000	257640000	0.745833425024067
Four	specific	Chr01	257640000	257680000	0.621217802424234
Four	specific	Chr01	258520000	258560000	0.267810927040032
Four	specific	Chr01	258560000	258600000	0.365677097854957
Four	specific	Chr01	259080000	259120000	0.201354716189403
Four	specific	Chr01	259120000	259160000	0.233599107507822
Four	specific	Chr01	260760000	260800000	0.11869723122517
Four	specific	Chr01	260800000	260840000	0.696172519006513
Four	specific	Chr01	274960000	275000000	0.296850858414527
Four	specific	Chr01	275000000	275040000	0.612026989823594
Four	specific	Chr01	276360000	276400000	0.743851791826671
Four	specific	Chr01	277680000	277720000	0.733168414396284
Four	specific	Chr01	280000000	280040000	0.432492693236232
Four	specific	Chr01	280040000	280080000	0.303469671258563
Four	specific	Chr01	283000000	283040000	0.588132919765359
Four	specific	Chr01	283360000	283400000	0.574344509518632
Four	specific	Chr01	283400000	283440000	0.223033043944998
Four	specific	Chr01	289320000	289360000	0.305334802593299
Four	specific	Chr01	289840000	289880000	0.212127376963934
Four	specific	Chr01	289880000	289920000	0.544584014775741
Four	specific	Chr01	291040000	291080000	0.24408639787381
Four	specific	Chr01	291080000	291120000	0.202720712186598
Four	specific	Chr01	292880000	292920000	0.384117682286163
Four	specific	Chr01	292920000	292960000	0.826857964746579
Four	specific	Chr01	293240000	293280000	0.723171391671724
Four	specific	Chr01	295880000	295920000	0.634631013280441
Four	specific	Chr01	295920000	295960000	0.78474578197852
Four	specific	Chr01	298080000	298120000	0.846371305488985
Four	specific	Chr01	299760000	299800000	0.749959155016559
Four	specific	Chr01	301480000	301520000	0.512976658478078
Four	specific	Chr01	301520000	301560000	0.359853424417392
Four	specific	Chr01	306200000	306240000	0.940420294233142
Four	specific	Chr01	309200000	309240000	0.33894675904126
Four	specific	Chr01	310480000	310520000	0.949007806823373
Four	specific	Chr01	310720000	310760000	0.593372530224793
Four	specific	Chr01	312720000	312760000	0.814607948057316
Four	specific	Chr01	312760000	312800000	0.485181281274125
Four	specific	Chr01	312840000	312880000	0.38812746300139
Four	specific	Chr01	312880000	312920000	0.334801528989471
Four	specific	Chr01	312920000	312960000	0.49562180900756
Four	specific	Chr01	312960000	313000000	0.416071574143833
Four	specific	Chr01	314440000	314480000	0.616113784946586
Four	specific	Chr01	314480000	314520000	0.548197948833689
Four	specific	Chr01	316560000	316600000	0.971482962924922
Four	specific	Chr01	320440000	320480000	0.713018043055013
Four	specific	Chr01	320480000	320520000	0.246003444230162
Four	specific	Chr01	320520000	320560000	0.444519864071631
Four	specific	Chr01	321160000	321200000	0.630687022977742
Four	specific	Chr01	322240000	322280000	0.324413774501213
Four	specific	Chr01	323080000	323120000	0.848985576806928
Four	specific	Chr01	323120000	323160000	0.291701783046111
Four	specific	Chr01	327560000	327600000	0.29990729354012
Four	specific	Chr01	327600000	327640000	0.738508544620208
Four	specific	Chr01	331480000	331520000	0.777228141103586
Four	specific	Chr01	331520000	331560000	0.618416178828972
Four	specific	Chr02	1920000	1960000	0.306581517745764
Four	specific	Chr02	1960000	2000000	0.273490028393839
Four	specific	Chr02	3320000	3360000	0.762405190265169
Four	specific	Chr02	3400000	3440000	0.435358563642654
Four	specific	Chr02	4800000	4840000	0.949120745831941
Four	specific	Chr02	5400000	5440000	0.983328726390039
Four	specific	Chr02	6000000	6040000	0.621560380345818
Four	specific	Chr02	6440000	6480000	0.715658137501969
Four	specific	Chr02	6480000	6520000	0.375692958177984
Four	specific	Chr02	6680000	6720000	0.307076274576867
Four	specific	Chr02	8240000	8280000	0.420921295404804
Four	specific	Chr02	8320000	8360000	0.856437321657141
Four	specific	Chr02	8360000	8400000	0.363096794614864
Four	specific	Chr02	14400000	14440000	0.404699617007789
Four	specific	Chr02	14760000	14800000	0.468211991201307
Four	specific	Chr02	15240000	15280000	0.269926598845952
Four	specific	Chr02	15280000	15320000	0.465351712412084
Four	specific	Chr02	19040000	19080000	0.319297620547477
Four	specific	Chr02	19120000	19160000	0.751160095299232
Four	specific	Chr02	20800000	20840000	0.401289185436479
Four	specific	Chr02	22120000	22160000	0.393795480831099
Four	specific	Chr02	25600000	25640000	0.604730304249272
Four	specific	Chr02	25640000	25680000	0.356324551990615
Four	specific	Chr02	26560000	26600000	0.351116353014194
Four	specific	Chr02	26680000	26720000	0.577437908068061
Four	specific	Chr02	26720000	26760000	0.597598060525533
Four	specific	Chr02	27240000	27280000	0.549330306954469
Four	specific	Chr02	28600000	28640000	0.194307682865936
Four	specific	Chr02	33440000	33480000	0.228327904529615
Four	specific	Chr02	33480000	33520000	0.669539647258154
Four	specific	Chr02	33520000	33560000	0.698148021562096
Four	specific	Chr02	37160000	37200000	0.414385980007671
Four	specific	Chr02	37200000	37240000	0.829549388436598
Four	specific	Chr02	39160000	39200000	0.347536030077899
Four	specific	Chr02	40480000	40520000	0.697395303986263
Four	specific	Chr02	40680000	40720000	0.491728685074037
Four	specific	Chr02	40720000	40760000	0.522931585849065
Four	specific	Chr02	42120000	42160000	0.420002912058154
Four	specific	Chr02	42720000	42760000	0.644697892176388
Four	specific	Chr02	42760000	42800000	0.632091455054546
Four	specific	Chr02	43840000	43880000	0.438261832436775
Four	specific	Chr02	46680000	46720000	0.575587200853613
Four	specific	Chr02	46720000	46760000	0.608974027386109
Four	specific	Chr02	49320000	49360000	0.557228713033669
Four	specific	Chr02	49360000	49400000	0.616922265328206
Four	specific	Chr02	52880000	52920000	0.272932517110602
Four	specific	Chr02	59400000	59440000	0.555011535001358
Four	specific	Chr02	60280000	60320000	0.990744840627343
Four	specific	Chr02	60320000	60360000	1
Four	specific	Chr02	60360000	60400000	0.281999851695914
Four	specific	Chr02	61600000	61640000	0.337008370131533
Four	specific	Chr02	61640000	61680000	0.205291227818766
Four	specific	Chr02	65440000	65480000	0.611068864950152
Four	specific	Chr02	65480000	65520000	0.428041577620066
Four	specific	Chr02	70320000	70360000	0.999629794548913
Four	specific	Chr02	76320000	76360000	0.330394102741982
Four	specific	Chr02	76400000	76440000	0.379108272053991
Four	specific	Chr02	79680000	79720000	0.640621992100841
Four	specific	Chr02	79720000	79760000	0.45441295153052
Four	specific	Chr02	87040000	87080000	0.934157568284824
Four	specific	Chr02	90960000	91000000	0.703188901747077
Four	specific	Chr02	91000000	91040000	0.505644663425186
Four	specific	Chr02	91480000	91520000	0.217402387430364
Four	specific	Chr02	94800000	94840000	0.940592933388278
Four	specific	Chr02	94880000	94920000	0.638179315748859
Four	specific	Chr02	96520000	96560000	0.602487693624669
Four	specific	Chr02	98040000	98080000	0.516963029665924
Four	specific	Chr02	98080000	98120000	0.777188776905151
Four	specific	Chr02	99880000	99920000	0.373529319413736
Four	specific	Chr02	101880000	101920000	0.29970357469365
Four	specific	Chr02	102880000	102920000	0.43990628959402
Four	specific	Chr02	104840000	104880000	0.377773492266123
Four	specific	Chr02	105520000	105560000	0.44285642139085
Four	specific	Chr02	105560000	105600000	0.787576182527934
Four	specific	Chr02	105640000	105680000	0.445308183281026
Four	specific	Chr02	106080000	106120000	0.541257787151983
Four	specific	Chr02	106120000	106160000	0.350409046579478
Four	specific	Chr02	106160000	106200000	0.577954065699272
Four	specific	Chr02	109120000	109160000	0.419490798106999
Four	specific	Chr02	109200000	109240000	0.929043934460031
Four	specific	Chr02	109240000	109280000	0.645343555967236
Four	specific	Chr02	112360000	112400000	0.232378452858048
Four	specific	Chr02	112400000	112440000	0.249251004335852
Four	specific	Chr02	113280000	113320000	0.471599590097192
Four	specific	Chr02	113320000	113360000	0.492538280441038
Four	specific	Chr02	114560000	114600000	0.347459161538545
Four	specific	Chr02	114600000	114640000	0.730485169302587
Four	specific	Chr02	119400000	119440000	0.781373848737468
Four	specific	Chr02	119440000	119480000	0.6391401461155
Four	specific	Chr02	121160000	121200000	0.976189123190363
Four	specific	Chr02	121200000	121240000	0.754625541645665
Four	specific	Chr02	122240000	122280000	0.160242797193237
Four	specific	Chr02	122360000	122400000	0.684840019430728
Four	specific	Chr02	123080000	123120000	0.406400311536056
Four	specific	Chr02	123120000	123160000	0.484534446843968
Four	specific	Chr02	123160000	123200000	0.182003768569286
Four	specific	Chr02	123200000	123240000	0.515645001535883
Four	specific	Chr02	125960000	126000000	0.505756144664803
Four	specific	Chr02	126000000	126040000	0.875077781169009
Four	specific	Chr02	126040000	126080000	0.806692152769959
Four	specific	Chr02	127480000	127520000	0.727390778706573
Four	specific	Chr02	128240000	128280000	0.318201125065849
Four	specific	Chr02	128280000	128320000	0.504045398979107
Four	specific	Chr02	131560000	131600000	0.45639554302848
Four	specific	Chr02	131600000	131640000	0.252917482009175
Four	specific	Chr02	132400000	132440000	0.901785322168182
Four	specific	Chr02	132920000	132960000	0.612654794417721
Four	specific	Chr02	133640000	133680000	0.429031934033328
Four	specific	Chr02	133680000	133720000	0.450457271761508
Four	specific	Chr02	134240000	134280000	0.990180536963795
Four	specific	Chr02	134280000	134320000	0.539936053089259
Four	specific	Chr02	134320000	134360000	0.984566785024665
Four	specific	Chr02	137160000	137200000	0.717303378167519
Four	specific	Chr02	137680000	137720000	0.247200369676121
Four	specific	Chr02	137720000	137760000	0.554907654221533
Four	specific	Chr02	138520000	138560000	0.585354819709123
Four	specific	Chr02	138560000	138600000	0.596385901198568
Four	specific	Chr02	139480000	139520000	0.314261200245772
Four	specific	Chr02	139520000	139560000	0.791862846967358
Four	specific	Chr02	141080000	141120000	0.721966622077828
Four	specific	Chr02	141440000	141480000	0.486553893184912
Four	specific	Chr02	141480000	141520000	0.796021020543476
Four	specific	Chr02	141880000	141920000	0.622385160532598
Four	specific	Chr02	141920000	141960000	0.395199311298584
Four	specific	Chr02	142520000	142560000	0.759156944591837
Four	specific	Chr02	142560000	142600000	0.596122286536375
Four	specific	Chr02	142600000	142640000	0.637709322970427
Four	specific	Chr02	143160000	143200000	0.392221779050202
Four	specific	Chr02	143520000	143560000	0.495445010434393
Four	specific	Chr02	143560000	143600000	0.34781426620042
Four	specific	Chr02	144720000	144760000	0.5653674249946
Four	specific	Chr02	144760000	144800000	0.984653699139272
Four	specific	Chr02	146600000	146640000	0.711264147771338
Four	specific	Chr02	146640000	146680000	0.94413443248491
Four	specific	Chr02	152160000	152200000	0.558007150857776
Four	specific	Chr02	152200000	152240000	0.134280643904427
Four	specific	Chr02	152440000	152480000	0.574948979764266
Four	specific	Chr02	153200000	153240000	0.913463003020926
Four	specific	Chr02	153240000	153280000	0.771296952088044
Four	specific	Chr02	153320000	153360000	0.82661982768583
Four	specific	Chr02	153360000	153400000	0.575187326832786
Four	specific	Chr02	155280000	155320000	0.46360548902956
Four	specific	Chr02	155320000	155360000	0.491104884261977
Four	specific	Chr02	155360000	155400000	0.52307625474319
Four	specific	Chr02	155560000	155600000	0.649438970680969
Four	specific	Chr02	155600000	155640000	0.890008355016049
Four	specific	Chr02	157400000	157440000	0.439278974109696
Four	specific	Chr02	157440000	157480000	0.7253938925073
Four	specific	Chr02	161440000	161480000	0.272597400993266
Four	specific	Chr02	161480000	161520000	0.879336027094836
Four	specific	Chr02	161520000	161560000	0.629047306793763
Four	specific	Chr02	161560000	161600000	0.888029321534007
Four	specific	Chr02	163120000	163160000	0.730188492886646
Four	specific	Chr02	163160000	163200000	0.738160939458895
Four	specific	Chr02	163400000	163440000	0.14310649583665
Four	specific	Chr02	163440000	163480000	0.42998478970054
Four	specific	Chr02	164080000	164120000	0.597718655210449
Four	specific	Chr02	164120000	164160000	0.936461073112309
Four	specific	Chr02	165040000	165080000	0.612139358183216
Four	specific	Chr02	165080000	165120000	0.963506151097679
Four	specific	Chr02	165120000	165160000	0.419999360736477
Four	specific	Chr02	165160000	165200000	0.50488177812569
Four	specific	Chr02	165200000	165240000	0.612853368019731
Four	specific	Chr02	165240000	165280000	0.225128665304204
Four	specific	Chr02	165600000	165640000	0.206302811777506
Four	specific	Chr02	165640000	165680000	0.688630739280135
Four	specific	Chr02	166080000	166120000	0.974549571518357
Four	specific	Chr02	166120000	166160000	0.701975078184429
Four	specific	Chr02	167040000	167080000	0.603971152813422
Four	specific	Chr02	167080000	167120000	0.290786420904499
Four	specific	Chr02	167560000	167600000	0.403776951834957
Four	specific	Chr02	167600000	167640000	0.317380874272404
Four	specific	Chr02	167640000	167680000	0.445002800132258
Four	specific	Chr02	169520000	169560000	0.445118838683297
Four	specific	Chr02	169560000	169600000	0.289086710230594
Four	specific	Chr02	169600000	169640000	0.516890974089298
Four	specific	Chr02	170280000	170320000	0.241565579779681
Four	specific	Chr02	170320000	170360000	0.430537366063968
Four	specific	Chr02	170480000	170520000	0.224644366346677
Four	specific	Chr02	170520000	170560000	0.404044550794088
Four	specific	Chr02	170560000	170600000	0.877402842381664
Four	specific	Chr02	170600000	170640000	0.467739326435973
Four	specific	Chr02	172160000	172200000	0.830762306266445
Four	specific	Chr02	172200000	172240000	0.76831672527314
Four	specific	Chr02	173440000	173480000	0.704903346558512
Four	specific	Chr02	173480000	173520000	0.372841815743138
Four	specific	Chr02	173720000	173760000	0.525879262063032
Four	specific	Chr02	175040000	175080000	0.246822501812066
Four	specific	Chr02	175080000	175120000	0.701091598194189
Four	specific	Chr02	175120000	175160000	0.300574832538109
Four	specific	Chr02	175160000	175200000	0.396069694108181
Four	specific	Chr03	760000	800000	0.466098043406469
Four	specific	Chr03	800000	840000	0.350860401135512
Four	specific	Chr03	840000	880000	0.265598270544415
Four	specific	Chr03	2800000	2840000	0.808533900765876
Four	specific	Chr03	2840000	2880000	0.382376372655954
Four	specific	Chr03	3760000	3800000	0.664111397359684
Four	specific	Chr03	3800000	3840000	0.335398139890331
Four	specific	Chr03	3840000	3880000	0.791178473780658
Four	specific	Chr03	3880000	3920000	0.352796621020301
Four	specific	Chr03	4800000	4840000	0.994193565878392
Four	specific	Chr03	4840000	4880000	0.723235694143545
Four	specific	Chr03	5440000	5480000	0.301033230721357
Four	specific	Chr03	5480000	5520000	0.292534997580279
Four	specific	Chr03	6000000	6040000	0.167859815111399
Four	specific	Chr03	6040000	6080000	0.991622566433701
Four	specific	Chr03	6080000	6120000	0.326182834214338
Four	specific	Chr03	9760000	9800000	0.64378444511071
Four	specific	Chr03	9800000	9840000	0.469515444757312
Four	specific	Chr03	9840000	9880000	0.369573342318481
Four	specific	Chr03	10920000	10960000	0.692105713486606
Four	specific	Chr03	10960000	11000000	0.490575415076064
Four	specific	Chr03	12160000	12200000	0.381918133547732
Four	specific	Chr03	12200000	12240000	0.818000202404148
Four	specific	Chr03	15560000	15600000	0.693739397864197
Four	specific	Chr03	15600000	15640000	0.678853183294531
Four	specific	Chr03	16960000	17000000	0.51771671318456
Four	specific	Chr03	17000000	17040000	0.968055693497555
Four	specific	Chr03	17760000	17800000	0.245338305968175
Four	specific	Chr03	17800000	17840000	0.551000025109198
Four	specific	Chr03	17840000	17880000	0.440334322894546
Four	specific	Chr03	17880000	17920000	0.621336346788605
Four	specific	Chr03	18640000	18680000	0.274693738213945
Four	specific	Chr03	18680000	18720000	0.572164405537248
Four	specific	Chr03	19240000	19280000	0.415866623942563
Four	specific	Chr03	19280000	19320000	0.783845030523361
Four	specific	Chr03	20800000	20840000	0.487357126807722
Four	specific	Chr03	20840000	20880000	0.160120980592865
Four	specific	Chr03	20880000	20920000	0.473987366833105
Four	specific	Chr03	21320000	21360000	0.471868681921634
Four	specific	Chr03	21360000	21400000	0.149230303330854
Four	specific	Chr03	22160000	22200000	0.497611709029189
Four	specific	Chr03	22200000	22240000	0.351715986707286
